author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Ripeanu, Matei",0.0035,0.0,22272.0,0.1106,181,37,28,70,52,8082,0,1,0,0,0,3
"Brumar, Iulian",0.0013,0.0,0.0,0.085,,,,,,,0,0,0,0,0,1
"Menon, Sudhir",0.0019,0.0,0.0,0.0921,,,,,,,0,0,0,0,0,1
"Mittal, Prateek",0.0022,0.0,14207.5,0.0919,65,20,19,26,24,1879,0,1,1,0,0,2
"Zhang, Yupeng",0.0016,0.0,30053.7482,0.0804,10,4,4,3,3,80,0,0,0,0,0,2
"Miers, Ian",0.0016,0.0,14207.5031,0.0788,16,5,5,4,4,573,0,0,0,0,0,3
"Goswami, Anshuman",0.0016,0.0,0.0,0.1067,5,2,2,1,1,27,0,0,0,0,0,1
"Zhao, Wenyun",0.0016,0.0,0.0,0.1182,,,,,,,0,0,0,0,0,1
"Wang, Liqiang",0.0009,0.0,0.5,0.1,105,20,18,29,25,1354,0,0,0,0,0,2
"Kim, Miryung",0.0016,0.0,0.0,0.0927,89,27,26,40,38,3084,0,0,0,0,0,1
"Wang, Ji",0.0016,0.0,0.0,0.1092,,,,,,,0,0,0,0,0,1
"Raindel, Shachar",0.0025,0.0,0.0,0.108,23,3,3,1,1,63,0,0,0,0,0,1
"Mirzadeh, Nooshin",0.0022,0.0,0.0,0.0906,2,1,1,1,1,17,0,0,0,0,0,1
"Li, Xueqing",0.0022,0.0,0.0,0.1169,71,15,15,30,30,850,0,0,0,0,0,1
"Grimm, Niklas",0.0009,0.0,0.0,0.0737,,,,,,,0,0,0,0,0,1
"Schulz, Martin",0.0078,0.0001,77154.7517,0.1077,467,40,31,127,93,5552,0,5,0,1,0,5
"Ning, Lin",0.0009,0.0,0.0,0.0992,,,,,,,0,0,0,0,0,1
"Keckler, Stephen W.",0.006,0.0,207528.0023,0.1339,,,,,,,,,,,,
"Archer, Charles J.",0.0019,0.0368,0.0,0.0993,,,,,,,,,,,,
"Tanasic, Ivan",0.0013,0.0,0.0,0.0928,3,2,2,2,2,78,0,0,0,0,0,1
"Qian, Zhengping",0.0022,0.0,0.0,0.1204,,,,,,,0,0,0,0,0,1
"Smolka, Steffen",0.0013,0.0,0.0,0.1226,6,3,3,3,3,48,0,0,0,0,0,1
"Faleiro, Jose M.",0.0031,0.0,0.0,0.0919,10,4,4,3,3,95,0,0,0,0,0,2
"Kurtz, Stuart A.",0.0009,0.0,0.0,0.0753,,,,,,,0,0,0,0,0,1
"Lu, Shan",0.0019,0.0,0.0,0.0919,80,27,25,37,34,4671,0,3,2,0,0,1
"Ghoshal, Devarshi",0.0003,0.0,0.0,0.0722,19,5,5,4,4,156,0,0,0,0,0,1
"Huang, Qun",0.0022,0.0,1060.6667,0.1212,7,3,3,2,2,45,0,0,0,0,0,2
"Ganesh, Kalidas",0.0016,0.0,0.0,0.1068,,,,,,,0,0,0,0,0,1
"Aga, Shaizeen",0.0016,0.0,0.0,0.1019,6,1,1,0,0,5,0,0,0,0,0,2
"Joglekar, Manas",0.0013,0.0,0.0,0.1021,29,8,8,7,7,186,0,0,0,0,0,1
"Elkabany, Ken",0.0009,0.0,0.0,0.1057,,,,,,,0,0,0,0,0,1
"Sa, Christopher De",0.0009,0.0,0.0,0.0929,25,9,9,8,8,343,0,0,0,0,0,1
"Ruffing, Tim",0.0006,0.0,0.0,0.0794,11,5,5,3,3,84,0,0,0,0,0,1
"Zhang, Haoyu",0.0047,0.0,379495.7779,0.1449,4,2,2,1,1,20,0,0,0,0,0,1
"Beltran, Vicenç",0.0009,0.0001,0.0,0.0956,59,15,10,18,10,563,0,0,0,0,0,1
"Bauer, Michael",0.0031,0.0,8766.8,0.0876,,,,,,,0,0,0,0,0,2
"Rai, Suresh",0.0013,0.0,0.0,0.102,,,,,,,0,0,0,0,0,1
"Thalheim, Jörg",0.0022,0.0,0.0,0.1015,,,,,,,0,0,0,0,0,1
"Tabbakh, Abdulaziz",0.0006,0.0,0.0,0.1309,,,,,,,0,0,0,0,0,1
"Chen, Zhiguang",0.0013,0.0,0.0,0.1021,,,,,,,0,0,0,0,0,1
"Ma, Hao",0.0019,0.0,0.0,0.0893,,,,,,,0,0,0,0,0,1
"Hughes, Christopher J.",0.0013,0.0,0.0,0.1299,,,,,,,0,0,0,0,0,1
"Mccauley, Samuel",0.0009,0.0,0.0,0.0772,24,5,5,2,2,46,0,1,0,0,0,1
"Duan, Chunhui",0.0019,0.0,12712.0,0.0865,,,,,,,0,0,0,0,0,2
"Li, Jinming",0.0019,0.0,0.0,0.1063,,,,,,,0,0,0,0,0,1
"Anderson, Daniel",0.0016,0.0,0.0,0.0979,,,,,,,0,0,0,0,0,1
"Farooqi, Muhammed Nufail",0.0016,0.0,0.0,0.1119,,,,,,,,,,,,
"Jiménez-González, Daniel",0.0019,0.0,0.0,0.0929,,,,,,,0,0,0,0,0,1
"Li, Richard",0.0013,0.0,0.0,0.1027,2,1,1,0,0,7,0,0,0,0,0,1
"U, Leong Hou",0.0013,0.0001,0.0,0.1111,39,12,10,13,11,417,0,0,0,0,0,1
"Sivaraman, Anirudh",0.0078,0.0,82280.5904,0.1282,21,9,9,9,9,340,0,0,0,0,0,3
"Papamanthou, Charalampos",0.0016,0.0,3186.0,0.078,69,19,19,31,26,2513,0,1,0,0,0,2
"Weng, Xueping",0.0028,0.0,0.0,0.1025,,,,,,,0,0,0,0,0,1
"Vidal, Miquel",0.0019,0.0,0.0,0.0929,6,2,2,0,0,12,0,0,0,0,0,1
"Kang, Juwon",0.0013,0.0,0.0,0.111,,,,,,,0,0,0,0,0,1
"Liu, Chunyi",0.0013,0.0,0.0,0.0968,,,,,,,0,0,0,0,0,1
"Nikolopoulos, Dimitrios S.",0.0016,0.0,6370.0,0.0972,245,29,19,81,47,2857,0,5,0,0,0,2
"Wee, Hoeteck",0.0009,0.0,0.0,0.0605,73,28,27,53,51,2936,0,0,0,0,0,1
"Sun, Yixin",0.0013,0.0,0.0,0.0919,6,2,2,1,1,55,0,0,0,0,0,1
"Vallée, Geoffroy R.",0.0016,0.0,0.0,0.1103,,,,,,,,,,,,
"Stoica, Ion",0.0116,0.0,1088468.0653,0.1504,459,109,77,227,190,76018,0,1,0,0,0,9
"Kim, Jeremie",0.0028,0.0,0.0,0.1365,,,,,,,,,,,,
"Liu, Bin",0.0028,0.0,0.0,0.1109,4,1,1,0,0,8,0,0,0,0,1,1
"Devietti, Joseph",0.0035,0.0,70883.6684,0.096,,,,,,,0,1,1,0,0,4
"Lebedev, Ilia A.",0.0013,0.0,0.0,0.1151,,,,,,,,,,,,
"Supinski, Bronis R. De",0.0009,0.0006,0.0,0.0988,,,,,,,1,3,4,1,0,1
"Roy, Arjun",0.0025,0.0,2094.2558,0.119,6,3,3,3,3,203,0,0,0,0,0,2
"Spahn, Riley",0.0013,0.0,0.0,0.1163,6,5,5,4,4,134,0,0,0,0,0,1
"Pingali, Keshav",0.0013,0.0,3186.0,0.1047,252,49,29,111,67,7973,0,2,1,0,0,2
"Moretó, Miquel",0.0016,0.0,0.6667,0.085,79,17,16,24,20,910,0,0,0,0,0,1
"North, Chris",0.0009,0.0006,0.0,0.0988,263,46,34,109,83,6954,0,0,0,0,0,1
"Bouman, Charles A.",0.0016,0.0,0.0,0.0965,,,,,,,,,,,,
"Ping, Haoyue",0.0009,0.0,0.0,0.085,,,,,,,0,0,0,0,0,1
"Zhai, Jidong",0.0056,0.0,111628.0798,0.1189,,,,,,,0,0,0,0,0,5
"Athanasopoulos, Elias",0.0028,0.0,1851.1667,0.0948,71,17,15,25,23,1027,0,1,0,0,0,2
"Rafique, M. Mustafa",0.0013,0.0007,0.0,0.0948,,,,,,,0,0,0,0,0,1
"Qin, Jian",0.0019,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Goldwasser, Shafi",0.0013,0.0,0.0,0.1079,,,,,,,0,0,0,0,0,1
"Cao, Qingqing",0.0013,0.0,0.0,0.1129,2,1,1,0,0,1,0,0,0,0,0,1
"Skelton, Stan",0.0016,0.0,0.0,0.0981,,,,,,,0,0,0,0,0,1
"Jeannin, Jean-Baptiste",0.0019,0.0,0.0,0.1165,24,7,7,3,3,246,0,0,0,0,0,1
"Yao, Yuanshun",0.0019,0.0,0.5,0.0925,,,,,,,0,0,0,0,0,2
"Kang, Joon-Myung",0.0016,0.0,0.0,0.1142,53,13,10,15,12,653,0,0,0,0,0,1
"Hill, Parker",0.0025,0.0,0.0,0.0852,7,2,2,0,0,13,0,0,0,0,0,1
"Rong, Kexin",0.0016,0.0,0.0,0.1013,280,31,19,62,37,3031,0,0,0,0,0,2
"Chen, Kai",0.005,0.0,14175.5,0.1047,61,11,11,13,12,461,0,0,0,0,0,3
"Östberg, Per-Olov",0.0009,0.0,0.0,0.0778,,,,,,,,,,,,
"Kim, Geon-Woo",0.0022,0.0,0.0,0.1204,1,1,1,1,1,13,0,0,0,0,0,1
"Jones, Alex K.",0.0022,0.0,7952.5,0.0681,,,,,,,0,1,1,0,0,2
"An, Zhenlin",0.0009,0.0,0.0,0.0796,1,0,0,0,0,-1,0,0,0,0,0,1
"Carmeli, Nofar",0.0006,0.0,0.0,0.0849,,,,,,,0,0,0,0,0,1
"Markettos, A. Theodore",0.0044,0.0,0.0,0.1012,,,,,,,0,0,0,0,0,1
"Honda, Hiroaki",0.0013,0.0,0.0,0.0732,,,,,,,0,0,0,0,0,1
"Liu, Zhenhong",0.0009,0.0,0.0,0.1333,,,,,,,0,0,0,0,0,1
"Wies, Thomas",0.0019,0.0,0.0,0.1084,65,22,17,32,29,1308,0,0,0,0,0,1
"Myers, Andrew C.",0.0022,0.0,47594.0,0.08,127,45,29,66,54,10157,0,0,0,0,0,3
"Xu, Jing Min",0.0009,0.0,0.0,0.0883,,,,,,,,,,,,
"Zhao, Pengpeng",0.0019,0.0,0.0,0.1144,110,9,6,6,2,344,0,0,0,0,0,1
"Leng, Jiabing",0.0013,0.0,0.0,0.0967,,,,,,,0,0,0,0,0,1
"Zhou, Giulio",0.0016,0.0,0.0,0.1321,,,,,,,,,,,,
"Bodík, Peter",0.0028,0.0,127647.6769,0.1359,,,,,,,,,,,,
"Gupta, Saurabh",0.0028,0.0,4413.0157,0.1117,13,7,7,7,7,181,0,1,0,0,0,3
"Menache, Ishai",0.0013,0.0,0.0,0.122,67,24,21,36,30,1720,0,1,0,0,0,1
"Olukotun, Kunle",0.0031,0.0,20406.8722,0.0931,221,57,39,116,80,15071,0,2,1,0,0,2
"Condie, Tyson",0.0016,0.0,0.0,0.0927,45,23,21,29,23,3551,0,1,0,0,0,1
"Thottethodi, Mithuna",0.0025,0.0,0.0,0.0947,92,19,17,25,22,1923,0,0,0,0,0,1
"Agache, Alexandru",0.0022,0.0,1586.0,0.1149,,,,,,,0,0,0,0,0,2
"Avancha, Sasikanth",0.0031,0.0,0.0,0.1067,,,,,,,0,0,0,0,0,1
"Syta, Ewa",0.0022,0.0,0.0,0.1033,25,7,7,6,6,156,0,1,0,0,0,1
"Böhme, David",0.0035,0.0,442.4821,0.1007,,,,,,,,,,,,
"Galon, Shay",0.0013,0.0,0.0,0.102,,,,,,,0,0,0,0,0,1
"Mohammed, Osama A.",0.0016,0.0,0.0,0.0933,,,,,,,,,,,,
"Ibrahim, Shadi",0.0016,0.0,86.9167,0.0975,79,14,14,17,17,894,0,4,0,0,0,2
"Zhang, Xiang",0.0009,0.0,0.0,0.0843,41,17,14,30,24,870,0,1,0,0,0,1
"Beaumont, Jonathan",0.0016,0.0,0.0,0.0851,,,,,,,,,,,,
"Paxson, Vern",0.0044,0.0,81499.45,0.1014,368,87,58,186,152,50354,0,0,0,0,0,5
"Lang, Michael",0.0013,0.0,0.0,0.0826,,,,,,,,,,,,
"Brunvand, Erik",0.0019,0.0,0.0,0.0637,139,24,10,46,11,1813,0,0,1,0,0,1
"Beckmann, Nathan",0.0006,0.0,0.0,0.1097,46,11,11,11,11,824,0,1,1,0,0,3
"Liu, Zixia",0.0006,0.0,0.0,0.1,,,,,,,0,0,0,0,0,1
"Jia, Shijie",0.0009,0.0,0.0,0.098,10,3,3,0,0,17,0,0,0,0,0,1
"Norton, Robert",0.0044,0.0,0.0,0.1012,,,,,,,0,0,0,0,0,1
"Narayanan, Deepak",0.0038,0.0,36711.137,0.1102,6,3,3,2,2,28,0,0,0,0,0,2
"Popa, Raluca A.",0.0016,0.0,0.0,0.1324,,,,,,,,,,,,
"Knight, Samuel",0.0016,0.0,0.0,0.1119,,,,,,,0,0,0,0,0,1
"Imam, Neena",0.0053,0.0,63081.2208,0.1084,,,,,,,0,0,0,0,0,2
"Pothukuchi, Raghavendra Pradyumna",0.0009,0.0,0.0,0.1175,6,2,2,1,1,20,0,0,0,0,0,1
"Lee, Patrick P. C.",0.0028,0.0,7430.6667,0.1213,113,26,26,49,48,2727,0,1,0,0,0,3
"Wenisch, Thomas F.",0.0031,0.0,50751.0,0.1128,120,34,31,55,50,5027,0,3,0,0,0,4
"Chung, Taejoong",0.0019,0.0,0.0,0.0989,25,7,7,1,1,125,0,0,0,0,0,1
"Cadenelli, Nicola",0.0006,0.0,0.0,0.0822,1,0,0,0,0,0,0,0,0,0,0,1
"Liang, Percy",0.0009,0.0,0.0,0.0806,118,31,28,55,49,4267,0,0,0,0,0,1
"Badam, Anirudh",0.0041,0.0,128555.7431,0.127,34,8,8,7,7,346,0,1,1,0,0,4
"Gupta, Rajiv",0.0019,0.0,71660.5831,0.1003,318,55,29,183,78,10688,0,1,0,0,0,3
"Li, Mingzhe",0.0009,0.0,0.0,0.1132,15,6,6,3,3,103,0,0,0,0,0,1
"Xu, Shengliang",0.0047,0.0,0.0,0.0885,16,7,7,7,7,735,0,0,0,0,0,1
"Khabsa, Madian",0.0013,0.0,0.0,0.0849,45,11,11,13,13,467,0,0,0,0,0,1
"Saidi, Ali G.",0.0019,0.0,0.0,0.1128,,,,,,,,,,,,
"Zhang, Wen",0.0038,0.0,184552.0,0.0958,,,,,,,0,0,0,0,0,2
"Mao, Bo",0.0019,0.0,3184.0,0.0981,50,12,11,14,13,503,0,0,0,0,0,2
"Levin, Dave",0.0022,0.0,0.4,0.0989,61,16,13,20,19,1022,0,0,0,0,0,2
"Park, Jason Jong Kyu",0.0006,0.0,0.0,0.0851,8,3,3,2,2,52,0,0,0,0,0,1
"Papadopoulou, Nikela",0.0006,0.0143,0.0,0.0993,7,1,1,0,0,2,0,0,0,0,0,1
"Polo, Jorda",0.0006,0.0,0.0,0.0822,,,,,,,,,,,,
"Xing, Eric P.",0.0066,0.0,115824.181,0.1273,,,,,,,,,,,,
"Tomasic, Anthony",0.0053,0.0001,0.0,0.1246,119,30,17,52,23,3937,0,0,0,0,0,1
"Pnueli, Yuval",0.0013,0.0,0.0,0.0799,,,,,,,0,0,0,0,0,1
"Wolfe, Noah",0.0038,0.0,886.6297,0.1003,6,2,2,0,0,6,0,0,0,0,0,2
"Clark, Alexandra",0.0028,0.0,0.0,0.0889,,,,,,,0,0,0,0,0,1
"Raza, Aunn",0.0013,0.0,0.0,0.0961,1,0,0,0,0,0,0,0,0,0,0,1
"Jenkins, Jonathan",0.0038,0.0,2334.4205,0.0961,65,14,12,17,13,553,0,0,0,0,0,3
"Sambasivan, Raja R.",0.0009,0.0,0.0,0.1143,37,10,8,10,7,682,0,0,0,0,0,1
"Pu, Youer",0.0009,0.0,0.0,0.0997,,,,,,,0,0,0,0,0,1
"Wang, Yandong",0.0025,0.0,795.75,0.0971,20,12,12,14,14,467,0,0,0,0,0,3
"Shen, Li",0.0013,0.0,0.0,0.1027,,,,,,,0,0,0,0,0,2
"Ma, Wenjing",0.0047,0.0,128732.0459,0.1137,,,,,,,0,1,0,0,0,3
"Panda, Dhabaleswar K.",0.0063,0.0,185026.4011,0.1276,709,52,36,277,140,11933,0,4,1,0,0,14
"Govindan, Sriram",0.0013,0.0,0.0,0.1127,44,14,14,19,19,1315,0,0,0,0,0,1
"Fontoura, Marcus",0.0016,0.0,0.0,0.1058,124,25,16,52,25,2780,0,1,0,0,0,1
"Nair, Prashant J.",0.0016,0.0,1.5,0.1086,20,10,10,10,10,345,0,0,0,0,0,2
"Maggs, Bruce M.",0.0038,0.0,71146.733,0.1052,,,,,,,,,,,,
"Nicolae, Bogdan",0.0013,0.0007,0.0,0.0948,59,14,12,21,17,751,0,5,0,0,0,1
"Zhu, Qi",0.0013,0.0,0.0,0.1027,85,16,13,26,22,996,0,1,0,0,0,1
"Gamero-Garrido, Alexander",0.0009,0.0,0.0,0.1122,8,1,1,0,0,5,0,0,0,0,0,1
"Chen, Rong",0.0013,0.0,1.0,0.1063,31,15,15,17,17,1193,0,3,0,0,0,2
"Zhang, Xinyu",0.0025,0.0,15918.0,0.0835,,,,,,,0,1,1,0,0,6
"Foster, Nate",0.0022,0.0,0.0,0.1378,89,30,27,42,35,4192,0,3,0,0,0,1
"Quah, Ian",0.0053,0.0001,0.0,0.1246,,,,,,,0,0,0,0,0,1
"Gulur, Nagendra Dwarakanath",0.0013,0.0,0.0,0.1058,,,,,,,,,,,,
"Stine, James E.",0.0019,0.0,0.0,0.0637,,,,,,,,,,,,
"Krishnamoorthy, Sriram",0.0044,0.0,126739.8357,0.11,151,25,22,56,44,2798,0,5,2,1,0,8
"Tuck, James",0.0035,0.0,14312.1667,0.0995,62,17,12,22,16,1970,0,0,0,0,0,7
"Kateja, Rajat",0.0013,0.0,0.0,0.1127,,,,,,,0,0,0,0,0,1
"Maltzahn, Carlos",0.0041,0.0,17462.6667,0.0807,134,21,14,28,21,3013,0,0,0,0,0,3
"Demmler, Daniel",0.0013,0.0,0.0,0.1142,12,6,6,4,4,160,0,0,0,0,0,1
"Kannan, Ram Srivatsa",0.0016,0.0,0.0,0.0787,4,3,3,1,1,29,0,0,0,0,0,1
"Zhang, Yaqi",0.0025,0.0,0.0,0.0886,1,0,0,0,0,0,0,0,0,0,0,1
"Ostrouchov, George",0.006,0.0,10187.9184,0.1144,108,18,13,26,17,927,0,0,0,0,0,3
"Zhang, Zheng",0.0016,0.0,0.0,0.0812,,,,,,,0,0,0,0,0,1
"Park, Gyuyoung",0.0022,0.0,0.0,0.1259,,,,,,,0,0,0,0,0,1
"Sæmundsson, Trausti",0.0013,0.0,0.0,0.0965,7,2,2,2,2,37,0,0,0,0,0,1
"Bugnion, Edouard",0.0025,0.0,6370.0,0.0852,46,23,20,26,24,5381,0,1,0,0,1,2
"Bacon, Jean",0.0019,0.0,0.0,0.1022,,,,,,,0,0,0,0,0,1
"Zhao, Ben Y.",0.0019,0.0,0.5,0.0925,212,58,45,117,104,23882,0,1,0,0,0,2
"Zhu, Shunzhi",0.0016,0.0,0.0,0.0851,,,,,,,0,0,0,0,0,1
"Cano, José",0.0022,0.0,0.0,0.0768,,,,,,,,,,,,
"Hong, Changwan",0.0016,0.0,0.6667,0.0943,,,,,,,0,0,0,0,0,2
"Mohassel, Payman",0.0016,0.0,41834.371,0.0819,56,16,14,22,16,857,0,0,0,0,0,3
"Crooks, Natacha",0.0063,0.0,41956.4699,0.1012,8,3,3,2,2,45,0,0,0,0,0,4
"Mirsadeghi, Seyed Hessam",0.0009,0.008,0.0,0.0993,,,,,,,,,,,,
"Jose, Jithin",0.0085,0.1871,0.0,0.1022,40,13,13,14,14,694,0,1,0,0,0,1
"Pavlo, Andrew",0.0069,0.0001,102782.3907,0.1348,41,15,15,17,17,2559,0,2,2,0,0,3
"Alipourfard, Omid",0.0016,0.0,0.0,0.1271,7,3,3,2,2,91,0,0,0,0,0,1
"Verma, Anshuman",0.0009,0.0006,0.0,0.0988,4,1,1,0,0,4,0,0,0,0,0,1
"Wu, Panruo",0.0038,0.0,3535.7305,0.106,18,5,5,3,3,79,0,0,0,0,0,2
"Nielsen, Jesper Buus",0.0025,0.0,19057.5,0.1027,85,29,24,55,48,4188,0,0,0,0,0,3
"Ahmad, Maaz Bin Safeer",0.0006,0.0,0.0,0.07,,,,,,,0,0,0,0,0,1
"Gehrke, Johannes",0.0028,0.0,41262.0,0.1145,333,64,49,154,124,33175,0,1,0,0,0,2
"Verroios, Vasilis",0.0006,0.0,0.0,0.1132,,,,,,,0,0,0,0,0,1
"Watson, Robert N. M.",0.0082,0.0,197567.4175,0.1126,70,20,17,28,23,2004,0,1,0,0,0,2
"Xiao, Cao",0.0016,0.0,0.0,0.1043,13,2,2,1,1,35,0,0,0,0,0,1
"Goodwin, Bob",0.0019,0.0,0.0,0.1057,,,,,,,0,0,0,0,0,1
"Gokhale, Pranav",0.0019,0.0,0.0,0.0753,,,,,,,0,0,0,0,0,1
"Labarta, Jesús",0.0038,0.0007,104033.7698,0.1056,,,,,,,,,,,,
"Ramakrishnan, K. K.",0.0022,0.0,0.0,0.0903,634,71,38,230,140,20558,0,0,0,0,0,2
"Stafford, Esteban",0.0013,0.0,0.0,0.0851,16,6,5,5,3,131,0,0,0,0,0,1
"Abdel-Majeed, Mohammad",0.0013,0.0,0.0,0.127,10,3,3,2,2,94,0,0,0,0,0,1
"Deng, Yangdong",0.0016,0.0,0.0,0.0645,,,,,,,0,0,0,0,0,1
"Yilmaz, Emine",0.0003,0.0,0.0,0.0783,111,22,18,36,33,2058,0,1,1,0,0,1
"Cai, Qiong",0.0013,0.0,0.0,0.1146,37,8,7,8,4,431,0,0,0,0,0,1
"Sun, Peng",0.0009,0.0,0.0,0.0793,10,3,3,2,2,77,0,0,0,0,0,1
"Yasudo, Ryota",0.0013,0.0,0.0,0.079,3,1,1,0,0,4,0,0,0,0,0,1
"Podhorszki, Norbert",0.0085,0.0,20866.8647,0.1144,189,27,18,64,41,2998,0,0,0,0,0,5
"Mortier, Richard",0.0044,0.0,0.0,0.125,166,31,24,67,55,4388,0,0,0,0,0,1
"Milojicic, Dejan S.",0.0038,0.0001,163876.3806,0.1107,,,,,,,,,,,,
"Chasins, Sarah",0.0003,0.0,0.0,0.07,,,,,,,0,0,0,0,0,1
"Corporaal, Henk",0.0016,0.0003,0.0,0.1091,507,35,22,156,86,5665,0,0,0,0,0,1
"Xiong, Yongqiang",0.0038,0.0,54599.5203,0.1135,62,21,18,32,23,1944,0,0,0,0,0,2
"Xu, Shizhen",0.0028,0.0,0.0,0.1164,,,,,,,0,0,0,0,0,1
"Bond, Michael D.",0.0009,0.0,0.0,0.0805,,,,,,,,,,,,
"Kowalski, Karol",0.0013,0.0,0.0,0.1041,200,44,26,104,70,8303,0,0,0,0,0,1
"Yin, Hongzhi",0.0016,0.0001,0.0,0.1052,70,14,14,18,18,862,0,1,0,0,0,1
"Prakash, B. Aditya",0.0013,0.0,0.0,0.0843,95,22,19,31,30,1778,0,1,1,1,0,1
"Baek, Hyunwook",0.0019,0.0,0.0,0.0982,3,2,2,1,1,19,0,0,0,0,0,2
"Kaufmann, Antoine",0.0016,0.0,0.0,0.1194,14,4,4,1,1,45,0,0,0,0,0,1
"Uma, Maheswara Rao G.",0.0028,0.0,0.0,0.0889,,,,,,,,,,,,
"Chen, Dongyao",0.0009,0.0,0.0,0.091,5,2,2,2,2,45,0,0,0,0,0,1
"Fuentes, Pablo",0.0013,0.0,0.0,0.0851,12,4,4,1,1,43,0,0,0,0,0,1
"Sawaya, Geoffrey",0.0013,0.0,0.0,0.0902,,,,,,,,,,,,
"Che, Shuai",0.0016,0.0,0.0,0.1146,40,13,12,14,14,3044,0,0,0,0,0,1
"Kline, Donald",0.0022,0.0,7952.5,0.0681,6,3,3,0,0,18,0,0,0,0,0,2
"Ang, Petchean",0.0044,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Tan, Zhipeng",0.0016,0.0,0.0,0.0812,,,,,,,0,0,0,0,0,1
"Jiang, Guofei",0.0019,0.0,0.0,0.0982,,,,,,,0,0,0,0,0,1
"Chen, Wuji",0.0016,0.0,0.0,0.0956,,,,,,,0,0,0,0,0,1
"Min, Misun",0.0085,0.1871,0.0,0.1022,49,8,8,8,6,263,0,0,0,0,0,1
"Thelin, Jorgen",0.0031,0.0,0.0,0.0919,21,8,6,8,4,317,0,0,0,0,0,1
"Li, Yuanbing",0.0028,0.0,0.0,0.1025,,,,,,,0,0,0,0,0,1
"Qian, Feng",0.0035,0.0,79050.0,0.1167,69,17,17,21,21,2381,0,0,0,0,0,2
"Yan, Feng",0.0013,0.0,0.0,0.1057,31,7,7,5,5,131,0,2,0,0,0,1
"Torrellas, Josep",0.0069,0.0,233776.9084,0.1332,332,55,34,151,93,10714,0,2,0,0,0,6
"Wang, Feiyi",0.0038,0.0,27246.6621,0.1174,53,21,16,31,24,1498,0,0,0,0,0,2
"Patel, Tirthak",0.0009,0.0,0.0,0.1037,1,1,1,0,0,1,0,0,0,0,0,1
"Zhang, Qin",0.0009,0.0,6370.0,0.1266,36,15,14,17,16,1079,0,1,0,0,0,2
"Hwu, Wen-Mei W.",0.0022,0.0008,0.0,0.1052,,,,,,,,,,,,
"Zheng, Kai",0.0035,0.0,83394.8616,0.1184,,,,,,,0,0,0,0,0,1
"Chou, Jerry Chi-Yuan",0.0016,0.0,0.0,0.1081,,,,,,,,,,,,
"Calhoun, Jon",0.0009,0.0,0.0,0.0827,,,,,,,0,0,0,0,0,1
"Reidenberg, Joel R.",0.0028,0.0,0.0,0.1109,,,,,,,,,,,,
"Rountree, Barry",0.005,0.0,2976.1649,0.1007,81,20,19,28,28,1540,0,2,0,0,0,2
"Subramanyan, Pramod",0.0013,0.0,0.0,0.1151,24,9,9,9,9,303,0,0,0,0,0,1
"Jiang, Junchen",0.0009,0.0,0.0,0.1097,55,12,12,16,14,813,0,0,0,0,0,1
"Zhang, Nan",0.0025,0.0,0.0,0.0949,13,5,5,4,4,193,0,0,0,0,0,1
"Chole, Sharad",0.0035,0.0,0.0,0.1137,,,,,,,0,0,0,0,0,1
"Racah, Evan",0.0044,0.0,0.0,0.1193,14,4,4,3,3,46,0,0,0,0,0,1
"Shiryaev, Mikhail",0.0044,0.0,0.0,0.1193,,,,,,,0,0,0,0,0,1
"Shulman, Haya",0.0016,0.0,3186.0,0.11,55,11,10,15,13,381,0,0,0,0,0,2
"Bhartia, Apurv",0.0019,0.0,0.0,0.0893,16,7,7,7,7,222,0,0,0,0,0,1
"Lucarelli, Giorgio",0.0013,0.0,1592.5,0.0807,47,9,8,8,7,236,0,2,0,0,0,2
"Kim, Changhoon",0.0072,0.0,262442.499,0.142,155,22,18,34,29,4103,0,1,0,0,0,5
"Zhang, Da",0.0013,0.0012,0.0,0.1069,4,2,2,1,1,46,0,0,0,0,0,1
"Xiao, Shihan",0.0022,0.0,0.0,0.118,6,3,3,2,2,41,0,0,0,0,0,1
"Anirudh, Rushil",0.0025,0.0,0.0,0.1003,22,4,4,2,2,74,0,0,0,0,0,1
"Ming, Jingci",0.0016,0.0,0.0,0.1126,,,,,,,0,0,0,0,0,1
"Lesokhin, Ilya",0.0025,0.0,0.0,0.108,,,,,,,0,0,0,0,0,1
"Jeyakumar, Vimalkumar",0.0022,0.0,0.0,0.1252,26,10,10,11,11,1047,0,0,0,0,0,1
"Pakin, Scott",0.0028,0.0006,22260.0,0.0988,,,,,,,,,,,,
"Wei, Shiyi",0.0016,0.0,0.0,0.102,,,,,,,0,0,0,0,0,1
"Yang, Shuo",0.0013,0.0,0.0,0.1063,,,,,,,0,0,0,0,0,1
"Bosque, José Luis",0.0013,0.0,0.0,0.0851,86,13,8,19,7,508,0,1,1,0,0,1
"Moritz, Philipp",0.0028,0.0,0.0,0.1388,5,4,4,4,4,234,0,0,0,0,0,1
"Baumann, Andrew",0.0009,0.0,0.0,0.069,24,16,12,17,12,1660,0,1,1,0,0,2
