author_name,degree,eigenvector,betweenness,closeness, npubs, hindex, hindex5y, i10index, i10index5y, citedby, as_pc_chair, as_pc, as_session_chair, as_panelist, as_keynote_speaker, as_author
"Rahman, Muntasir Raihan",0.0013,0.0,0.0,0.0351,30,12,11,12,12,1770,0,0,0,0,0,1
"Shah, Vivek",0.0013,0.0,0.0,0.0351,,,,,,,0,0,0,0,0,1
"Szekeres, Adriana",0.0013,0.0,0.0,0.0351,,,,,,,0,0,0,0,0,1
"Thelin, Jorgen",0.0013,0.0,0.0,0.0351,21,8,6,8,4,317,0,0,0,0,0,1
"Chen, Jingyuan",0.0007,0.0,0.0,0.0364,,,,,,,0,0,0,0,0,1
"Zhang, Hanwang",0.0007,0.0,0.0,0.0364,43,14,14,19,19,517,0,0,0,0,0,1
"Lee, Hyun Ryong",0.0008,0.0,0.0,0.0427,,,,,,,0,0,0,0,0,1
"Ying, Victor A.",0.0008,0.0,0.0,0.0427,2,1,1,0,0,4,0,0,0,0,0,1
"Lee, Shin-Ying",0.0001,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Yeh, Chin-Chia Michael",0.0008,0.0,0.0,0.0011,,19,6,6,4,4,0,0,0,0,0,2
"Kavantzas, Nickolas",0.0003,0.0,0.0,0.0009,,,,,,,0,0,0,0,0,1
"Patel, Minesh",0.0003,0.0,0.0,0.048,,,,,,,0,0,0,0,0,1
"Kim, Jeremie S.",0.0003,0.0,0.0,0.048,,8,4,4,3,3,0,0,0,0,0,2
"Xu, Xiaoyang",0.0003,0.0,0.0,0.0336,,,,,,,0,0,0,0,0,1
"Hamlen, Kevin W.",0.0003,0.0,0.0,0.0336,,,,,,,,,,,,
"Hitaj, Briland",0.0003,0.0,0.0,0.0003,6,2,2,0,0,11,0,0,0,0,0,1
"Ateniese, Giuseppe",0.0003,0.0,0.0,0.0003,118,38,31,63,56,13216,0,0,0,0,0,1
"Pérez-Cruz, Fernando",0.0003,0.0,0.0,0.0003,,,,,,,,,,,,
"Feng, Fuli",0.0005,0.0,0.0,0.0333,6,1,1,0,0,9,0,0,0,0,0,1
"Hong, Richang",0.0005,0.0,0.0,0.0333,157,28,28,62,59,4878,0,0,0,0,0,1
"Wu, Baijun",0.0003,0.0,0.0,0.0003,,8,2,2,0,0,0,0,0,0,0,2
"Chen, Sheng",0.0003,0.0,0.0,0.0003,,23,7,7,7,5,0,0,0,0,0,2
"Debardeleben, Nathan",0.0023,0.0,0.0022,0.0387,,,67,13,12,16,0,1,0,0,0,3
"Guan, Qiang",0.0015,0.0,0.0009,0.0383,,38,11,11,11,11,0,0,0,0,0,2
"Blanchard, Sean",0.0019,0.0,0.0004,0.0372,,,,,,,0,0,0,0,0,2
"Mashtizadeh, Ali José",0.0005,0.0,0.0,0.0005,,,,,,,,,,,,
"Garfinkel, Tal",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Terei, David",0.0005,0.0,0.0,0.0005,15,6,5,5,5,315,0,0,0,0,0,1
"Mazières, David",0.0005,0.0,0.0,0.0005,,,,,,,,,,,,
"Rosenblum, Mendel",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Kim, Gwangsun",0.0012,0.0,0.0033,0.0474,,16,6,6,4,4,0,0,0,0,0,2
"Zadimoghaddam, Morteza",0.0003,0.0,0.0,0.0005,,58,15,14,20,18,0,0,0,0,0,2
"Dahlgren, Kathryn",0.0015,0.0,0.0003,0.0288,,,,,,,0,0,0,0,0,2
"Hoseinyfarahabady, Mohammadreza",0.0004,0.0,0.0,0.0006,,,,,,,0,0,0,0,0,2
"Taheri, Javid",0.0004,0.0,0.0,0.0006,156,20,17,44,36,1507,0,0,0,0,0,1
"Tari, Zahir",0.0004,0.0,0.0,0.0006,,,418,30,21,96,0,0,0,0,0,3
"Stehle, Elias",0.0001,0.0,0.0,0.0006,1,0,0,0,0,0,0,0,0,0,0,1
"Jacobsen, Hans-Arno",0.0008,0.0,0.0,0.0009,,,,404,42,26,0,0,0,0,0,4
"Estrada, Zachary",0.0008,0.0,0.0,0.0014,,,,,,,,,,,,
"Sprabery, Read",0.0008,0.0,0.0,0.0014,,6,3,3,0,0,0,0,0,0,0,2
"Yan, Lok",0.0008,0.0,0.0,0.0014,179,25,17,55,24,3350,0,1,0,0,0,1
"Yu, Zhongzhi",0.0008,0.0,0.0,0.0014,,,,,,,0,0,0,0,0,1
"Kalbarczyk, Zbigniew T.",0.0008,0.0,0.0,0.0014,,,,,,,,,,,,
"Iyer, Ravishankar K.",0.0008,0.0,0.0,0.0014,,,,,,,,,,,,
"Chen, Jia",0.0003,0.0,0.0,0.0269,,,,,,,0,0,0,0,0,1
"Liang, Qingkai",0.0001,0.0,0.0,0.0003,7,4,4,2,2,49,0,0,0,0,0,1
"Wei, Teng",0.0003,0.0,0.0,0.0302,,13,5,5,3,3,0,0,0,0,0,2
"Zhou, Anfu",0.0003,0.0,0.0,0.0302,,,,,,,0,0,0,0,0,1
"Prodromou, Andreas",0.0005,0.0,0.0,0.0402,,4,2,2,1,1,0,0,0,0,0,2
"Jayasena, Nuwan",0.0005,0.0,0.0,0.0402,,,,,,,0,0,0,0,0,1
"Tullsen, Dean M.",0.0005,0.0,0.0,0.0402,,,,,,,,,,,,
"Chandramouli, Badrish",0.0009,0.0,0.0001,0.0412,,72,18,15,23,19,0,0,1,0,0,2
"Gehrke, Johannes",0.0012,0.0,0.0014,0.046,,333,64,49,154,124,0,1,0,0,0,2
"Goldstein, Jonathan",0.0009,0.0,0.0001,0.0412,,,,,,,0,0,0,0,0,2
"Kossmann, Donald",0.0016,0.0,0.0006,0.0412,,,,,,,1,0,2,1,0,2
"Levandoski, Justin J.",0.0008,0.0,0.0,0.0412,,,,,,,,,,,,
"Marroquin, Renato",0.0008,0.0,0.0,0.0412,,,,,,,0,0,0,0,0,1
"Xie, Wenlei",0.0008,0.0,0.0,0.0412,14,10,10,10,10,876,0,0,0,0,0,1
"Saarikivi, Olli",0.0004,0.0,0.0,0.0436,14,4,4,4,4,83,0,0,0,0,0,1
"Veanes, Margus",0.0004,0.0,0.0,0.0436,167,26,18,67,34,2853,0,0,0,0,0,1
"Ma, Zane",0.0011,0.0,0.0,0.036,4,3,3,0,0,22,0,0,0,0,0,1
"Springall, Drew",0.0011,0.0,0.0,0.036,5,2,2,2,2,185,0,0,0,0,0,1
"Barnes, Richard",0.0011,0.0,0.0,0.036,,,,,,,0,0,0,0,0,1
"Sullivan, Nick",0.0011,0.0,0.0,0.036,35,6,5,1,1,95,0,0,0,0,0,1
"Bursztein, Elie",0.0011,0.0,0.0,0.036,,62,20,18,26,25,0,0,0,0,0,2
"Bailey, Michael",0.0011,0.0,0.0,0.036,70,27,24,42,38,3273,0,0,0,0,0,1
"Arunkumar, Akhil",0.0012,0.0,0.0,0.0013,,8,3,3,1,1,0,0,0,0,0,2
"Bolotin, Evgeny",0.0012,0.0,0.0,0.0013,,30,11,11,14,13,0,0,0,0,0,2
"Cho, Benjamin",0.0011,0.0,0.0,0.0013,,,,,,,0,0,0,0,0,1
"Milic, Ugljesa",0.0015,0.0,0.0,0.0017,,,,,,,0,0,0,0,0,3
"Ebrahimi, Eiman",0.0012,0.0,0.0,0.0013,,27,12,11,15,13,0,0,0,0,0,2
"Villa, Oreste",0.0012,0.0,0.0,0.0013,,92,21,19,34,31,0,0,0,0,0,2
"Jaleel, Aamer",0.0012,0.0,0.0,0.0013,,96,23,23,36,31,0,1,0,0,0,2
"Nellans, David W.",0.0012,0.0,0.0,0.0013,,,,,,,,,,,,
"Mehrotra, Rishabh",0.0007,0.0,0.0001,0.0324,,24,6,6,3,3,0,1,0,0,0,2
"Yilmaz, Emine",0.0001,0.0,0.0,0.03,111,22,18,36,33,2058,0,1,1,0,0,1
"Ben-Nun, Tal",0.0004,0.0,0.0,0.0409,16,6,6,3,3,190,0,0,0,0,0,1
"Sutton, Michael",0.0004,0.0,0.0,0.0409,,,,,,,0,0,0,0,0,1
"Pingali, Keshav",0.0005,0.0,0.0001,0.0409,,,252,49,29,111,0,2,1,0,0,2
"Luo, Tingjin",0.0009,0.0,0.0,0.0444,12,2,2,0,0,19,0,0,0,0,0,1
"Zhang, Weizhong",0.0009,0.0,0.0,0.0444,3,2,2,0,0,8,0,0,0,0,0,1
"Qiu, Shang",0.0009,0.0,0.0,0.0444,,,,,,,,,,,,
"Yi, Dongyun",0.0009,0.0,0.0,0.0444,,,,,,,0,0,0,0,0,1
"Wang, Guangtao",0.0009,0.0,0.0,0.0444,18,4,4,4,4,425,0,0,0,0,0,1
"Wang, Jie",0.0012,0.0,0.0005,0.0445,21,11,10,11,10,587,0,0,0,0,0,1
"Zhao, Hongke",0.0008,0.0,0.0,0.0417,15,2,2,1,1,22,0,0,0,0,0,1
"Zhang, Hefu",0.0008,0.0,0.0,0.0417,,,,,,,0,0,0,0,0,1
"Liu, Qi",0.0008,0.0,0.0,0.0417,184,14,14,19,19,971,0,0,0,0,0,1
"Chen, Enhong",0.0017,0.0,0.0017,0.0439,,,,,,,0,2,0,0,0,2
"Li, Huayu",0.0008,0.0,0.0,0.0417,13,5,5,2,2,80,0,0,0,0,0,1
"Wu, Le",0.0008,0.0,0.0,0.0417,20,7,7,5,5,194,0,0,0,0,0,1
"Repetti, Thomas J.",0.0004,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Cerqueira, João Pedro",0.0004,0.0,0.0,0.0007,,,,,,,,,,,,
"Kim, Martha A.",0.0004,0.0,0.0,0.0007,,60,13,10,14,12,0,2,0,0,0,1
"Chasparis, Georgios C.",0.0003,0.0,0.0,0.0003,,,,,,,,,,,,
"Rossbory, Michael",0.0003,0.0,0.0,0.0003,,,,,,,0,0,0,0,0,1
"Janjic, Vladimir",0.0003,0.0,0.0,0.0003,21,5,5,2,2,65,0,0,0,0,0,1
"Gleeson, James",0.0004,0.0,0.0,0.001,,,,,,,0,0,0,0,0,2
"Orenbach, Meni",0.0004,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Lifshits, Pavel",0.0004,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Minkin, Marina",0.0004,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Silberstein, Mark",0.0008,0.0,0.0,0.0008,,,,44,13,13,0,2,0,0,0,3
"Karan, Subhadeep",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"Zola, Jaroslaw",0.0001,0.0,0.0,0.0001,38,12,10,15,10,751,0,1,0,0,0,1
"Lakkaraju, Himabindu",0.0005,0.0,0.0,0.0009,24,9,9,8,8,278,0,1,0,0,0,1
"Kleinberg, Jon M.",0.0005,0.0,0.0,0.0009,,,,,,,,,,,,
"Ludwig, Jens",0.0005,0.0,0.0,0.0009,282,56,44,124,98,12315,0,0,0,0,0,1
"Mullainathan, Sendhil",0.0005,0.0,0.0,0.0009,222,60,51,103,94,30552,0,0,0,0,0,1
"Camargo, Edson Tavares De",0.0003,0.0,0.0,0.0004,,,,,,,,,,,,
"Duarte, Elias Procópio",0.0003,0.0,0.0,0.0004,,,,,,,,,,,,
"Pedone, Fernando",0.0007,0.0,0.0,0.0007,,207,30,22,59,40,0,1,0,0,0,2
"Chan, Yuandong",0.0011,0.0,0.0001,0.0366,,,,,,,0,0,0,0,0,2
"Xu, Kai",0.0011,0.0,0.0001,0.0366,,,,,,,0,0,0,0,0,2
"Lan, Haidong",0.0007,0.0,0.0,0.0335,,,,,,,0,0,0,0,0,2
"Liu, Weiguo",0.0011,0.0,0.0001,0.0366,,,,,,,0,0,0,0,0,3
"Liu, Yongchao",0.0007,0.0,0.0,0.0335,,50,19,19,22,22,0,1,0,0,0,2
"Schmidt, Bertil",0.0011,0.0,0.0001,0.0366,,,,235,34,28,0,2,1,0,0,3
"Bjørner, Nikolaj",0.0008,0.0,0.0,0.0445,,,,,,,0,0,0,0,0,1
"Jeannin, Jean-Baptiste",0.0008,0.0,0.0,0.0445,24,7,7,3,3,246,0,0,0,0,0,1
"Schlesinger, Cole",0.0008,0.0,0.0,0.0445,7,6,6,6,6,814,0,0,0,0,0,1
"Terry, Douglas B.",0.0008,0.0,0.0,0.0445,,128,40,26,69,45,0,1,0,0,0,2
"Varghese, George",0.0008,0.0,0.0,0.0445,304,71,46,157,108,23975,0,1,0,0,0,1
"Moreton-Fernandez, Ana",0.0004,0.0,0.0,0.0004,12,1,1,0,0,5,0,0,0,0,0,1
"Rodriguez-Gutiez, Eduardo",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"González-Escribano, Arturo",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Ferraris, Diego R. Llanos",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Zhang, Xin",0.0004,0.0,0.0,0.0004,20,8,8,7,7,251,0,0,0,0,0,1
"Grigore, Radu",0.0004,0.0,0.0,0.0004,26,11,10,12,11,287,0,0,0,0,0,1
"Si, Xujie",0.0004,0.0,0.0,0.0004,10,3,3,0,0,23,0,0,0,0,0,1
"Naik, Mayur",0.0004,0.0,0.0,0.0004,65,23,20,34,28,4759,0,1,1,0,0,1
"Costa, Diego",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Andrzejak, Artur",0.0004,0.0,0.0,0.0004,129,23,16,46,22,2308,0,1,0,0,0,1
"Seboek, Janos",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Lo, David",0.0004,0.0,0.0,0.0004,8,6,6,6,6,327,0,1,0,0,0,0
"Continella, Andrea",0.0008,0.0,0.0,0.0054,5,1,1,0,0,3,0,0,0,0,0,1
"Lindorfer, Martina",0.0008,0.0,0.0,0.0054,19,10,10,10,10,413,0,0,0,0,0,1
"Puccetti, Alessandro",0.0008,0.0,0.0,0.0054,,,,,,,0,0,0,0,0,1
"Zand, Ali",0.0015,0.0,0.0,0.0055,,,10,5,5,4,0,0,0,0,0,3
"Krügel, Christopher",0.0035,0.0,0.0001,0.0056,,,,,,,,,,,,
"Vigna, Giovanni",0.0035,0.0,0.0001,0.0056,,,,,,291,0,1,1,0,0,6
"Li, Ping",0.0,0.0,0.0,0.0,,,,,,,0,1,0,0,0,1
"Yang, Yanpeng",0.0001,0.0,0.0,0.0002,,,,,,,0,0,0,0,0,1
"Song, Qingquan",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Huang, Xiao",0.0005,0.0,0.0,0.0005,5,3,3,2,2,27,0,0,0,0,0,1
"Ge, Hancheng",0.0005,0.0,0.0,0.0005,,24,5,5,2,2,0,0,0,0,0,2
"Caverlee, James",0.0005,0.0,0.0,0.0005,,,146,28,25,58,0,2,0,0,0,2
"Hu, Xia",0.0005,0.0,0.0,0.0005,,84,21,21,36,36,0,0,0,0,0,2
"Yaghmazadeh, Navid",0.0004,0.0,0.0,0.0269,4,2,2,1,1,37,0,0,0,0,0,1
"Wang, Yuepeng",0.0004,0.0,0.0,0.0269,9,4,4,1,1,42,0,0,0,0,0,1
"Dillig, Thomas",0.0004,0.0,0.0,0.0269,50,18,17,23,21,1196,0,0,0,0,0,1
"Chen, Ruey-Cheng",0.0004,0.0,0.0,0.0009,26,6,6,4,4,217,0,1,0,0,0,1
"Gallagher, Luke",0.0004,0.0,0.0,0.0009,1,1,1,1,1,32,0,0,0,0,0,1
"Blanco, Roi",0.0009,0.0,0.0,0.0011,,116,24,21,45,37,0,1,0,0,0,2
"Chavda, Chintan",0.0007,0.0,0.0,0.0421,,,,,,,0,0,0,0,0,1
"Ahn, Ethan C.",0.0007,0.0,0.0,0.0421,32,9,7,8,7,238,0,0,0,0,0,1
"Chen, Yu-Sheng",0.0007,0.0,0.0,0.0421,4,2,2,0,0,10,0,0,0,0,0,1
"Kim, Youngjae",0.0023,0.0,0.0007,0.0471,,,,50,18,18,0,0,0,0,0,4
"Ganesh, Kalidas",0.0007,0.0,0.0,0.0421,,,,,,,0,0,0,0,0,1
"Lee, Junghee",0.0007,0.0,0.0,0.0421,33,8,8,8,8,263,0,0,0,0,0,1
"Jabbar, Mustafa Abdul",0.0007,0.0,0.0,0.0007,,,,,,,,,,,,
"Farhan, Mohammed A. Al",0.0004,0.0,0.0,0.0005,,,,,,,,,,,,
"Yokota, Rio",0.0007,0.0,0.0,0.0007,,,,77,14,13,0,3,0,0,0,2
"Keyes, David",0.0007,0.0,0.0,0.0007,,,,,,,,,,,,
"Raz, Danny",0.0003,0.0,0.0,0.0003,189,34,23,71,42,5576,0,0,0,0,0,1
"Segall, Itai",0.0003,0.0,0.0,0.0003,54,11,10,13,10,372,0,0,0,0,0,1
"Goldstein, Maayan",0.0003,0.0,0.0,0.0003,29,6,5,5,1,128,0,0,0,0,0,1
"Kim, Minho",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Lim, Jaemin",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Yu, Hyunwoo",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Kim, Kiyeon",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Kim, Younghoon",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Lee, Suk-Bok",0.0007,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Lekies, Sebastian",0.0005,0.0,0.0,0.0044,,,,,,,0,0,0,0,0,1
"Kotowicz, Krzysztof",0.0005,0.0,0.0,0.0044,,,,,,,0,0,0,0,0,1
"Groß, Samuel",0.0005,0.0,0.0,0.0044,,,,,,,0,0,0,0,0,1
"Nava, Eduardo A. Vela",0.0005,0.0,0.0,0.0044,,,,,,,,,,,,
"Johns, Martin",0.0011,0.0,0.0,0.0054,,99,17,15,30,27,0,0,0,0,0,2
"Zhang, Xianwei",0.0004,0.0,0.0,0.0012,13,4,4,3,3,68,0,0,0,0,0,1
"Zhang, Youtao",0.0008,0.0,0.0,0.0016,,,107,29,23,55,0,0,0,0,0,3
"Childers, Bruce R.",0.0008,0.0,0.0,0.0016,,,,,,,0,0,0,1,0,2
"Gugnani, Shashank",0.0005,0.0,0.0,0.0442,,11,3,3,0,0,0,0,0,0,0,2
"Lu, Xiaoyi",0.0021,0.0,0.0005,0.0484,,,,,,,0,1,0,0,0,9
"Pestilli, Franco",0.0005,0.0,0.0,0.0442,66,15,15,19,19,1171,0,0,0,0,0,1
"Caiafa, Cesar F.",0.0005,0.0,0.0,0.0442,,,,,,,,,,,,
"Panda, Dhabaleswar K.",0.0027,0.0,0.0061,0.0498,,,,,,,0,4,1,0,0,14
"Rogora, Daniele",0.0011,0.0,0.0002,0.0461,,,,,,,0,0,0,0,0,2
"Papalini, Michele",0.0007,0.0,0.0,0.0413,15,5,5,5,5,249,0,0,0,0,0,1
"Khazaei, Koorosh",0.0007,0.0,0.0,0.0413,,,,,,,0,0,0,0,0,1
"Margara, Alessandro",0.0007,0.0,0.0,0.0413,,,,,,,,,,,,
"Carzaniga, Antonio",0.0011,0.0,0.0002,0.0461,,,,,,,0,0,0,0,0,2
"Cugola, Gianpaolo",0.0007,0.0,0.0,0.0413,109,31,20,51,36,4578,0,0,0,0,0,1
"Liu, Hang",0.0001,0.0,0.0,0.0002,9,4,4,2,2,40,0,0,0,0,0,1
"Huang, H. Howie",0.0003,0.0,0.0,0.0003,,,56,17,15,27,0,2,0,0,0,2
"Jia, Shijie",0.0004,0.0,0.0,0.0386,10,3,3,0,0,17,0,0,0,0,0,1
"Xia, Luning",0.0004,0.0,0.0,0.0386,,,,,,,0,0,0,0,0,1
"Chen, Bo",0.0012,0.0,0.0006,0.0386,33,7,7,6,6,383,0,0,0,0,0,1
"Aviv, Adam J.",0.0004,0.0,0.0,0.0004,,49,10,9,10,8,0,0,0,0,0,2
"Choi, Seung Geol",0.0004,0.0,0.0,0.0004,,30,15,13,16,16,0,0,0,0,0,2
"Mayberry, Travis",0.0004,0.0,0.0,0.0004,,29,9,9,9,9,0,0,0,0,0,2
"Roche, Daniel S.",0.0004,0.0,0.0,0.0004,,28,8,7,5,4,0,0,0,0,0,2
"He, Junxian",0.0005,0.0,0.0,0.0441,,,,,,,0,0,0,0,0,1
"Berg-Kirkpatrick, Taylor",0.0005,0.0,0.0,0.0441,30,11,11,13,13,818,0,0,0,0,0,1
"Huang, Ying",0.0005,0.0,0.0,0.0441,,,,,,,0,0,0,0,0,1
"Holzinger, Philipp",0.0005,0.0,0.0,0.0006,,,,,,,0,0,0,0,0,1
"Hermann, Ben",0.0005,0.0,0.0,0.0006,15,4,4,2,2,62,0,0,0,0,0,1
"Lerch, Johannes",0.0005,0.0,0.0,0.0006,10,4,4,3,3,64,0,0,0,0,0,1
"Mezini, Mira",0.0005,0.0,0.0,0.0006,262,44,27,110,71,7166,0,1,0,0,0,1
"Malvar, Henrique S.",0.0004,0.0,0.0,0.0432,,,,,,,,,,,,
"Herrmann, Julien",0.0005,0.0,0.0,0.0007,,,,,,,0,0,0,0,0,1
"Kho, Jonathan",0.0005,0.0,0.0,0.0007,1,0,0,0,0,0,0,0,0,0,0,1
"Uçar, Bora",0.0005,0.0,0.0,0.0007,,,,,,,,,,,,
"Kaya, Kamer",0.0008,0.0,0.0,0.0009,,,96,17,17,27,0,2,0,0,0,2
"Çatalyürek, Ümit V.",0.0005,0.0,0.0,0.0007,,,374,43,33,147,1,2,2,0,0,1
"Hu, Xiao",0.0003,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Tao, Yufei",0.0004,0.0,0.0,0.0004,,,,,210,59,0,3,2,0,0,2
"Yi, Ke",0.0004,0.0,0.0,0.0005,,101,32,28,49,42,0,0,1,0,0,2
"Gong, Yifan",0.0004,0.0,0.0,0.0423,7,4,4,2,2,60,0,0,0,0,0,1
"He, Bingsheng",0.0004,0.0,0.0,0.0423,,,197,34,33,70,0,3,0,0,0,1
"Li, Zhijun",0.0001,0.0,0.0,0.0001,,,,,,,0,0,0,0,0,1
"He, Tian",0.0001,0.0,0.0,0.0001,292,61,49,161,144,20786,0,1,0,0,0,1
"Rudd, Robert",0.0015,0.0,0.0,0.0357,,,,,,,0,0,0,0,0,1
"Skowyra, Richard",0.0015,0.0,0.0,0.0357,,,,,,,0,0,0,0,0,1
"Bigelow, David",0.0015,0.0,0.0,0.0357,,,,,,,0,0,0,0,0,1
"Dedhia, Veer",0.0015,0.0,0.0,0.0357,,,,,,,0,0,0,0,0,1
"Hobson, Thomas",0.0015,0.0,0.0,0.0357,6,4,4,4,4,119,0,0,0,0,0,1
"Crane, Stephen",0.0015,0.0,0.0,0.0357,13,7,7,7,7,220,0,0,0,0,0,1
"Liebchen, Christopher",0.0017,0.0,0.0,0.0357,,,23,9,9,9,0,0,0,0,0,3
"Davi, Lucas",0.0016,0.0,0.0,0.0357,,53,21,21,28,28,0,1,0,0,0,2
"Sadeghi, Ahmad-Reza",0.0031,0.0,0.0023,0.0392,,,,,388,53,0,1,0,0,0,5
"Okhravi, Hamed",0.0015,0.0,0.0,0.0357,41,14,14,18,17,643,0,1,1,0,0,1
"Kimura, Hideaki",0.0003,0.0,0.0,0.0003,28,10,10,10,10,855,0,0,0,0,0,1
"Simitsis, Alkis",0.0003,0.0,0.0,0.0003,126,35,28,62,56,3725,0,0,0,0,0,1
"Wilkinson, Kevin",0.0003,0.0,0.0,0.0003,62,18,14,24,17,3151,0,0,0,0,0,1
"Adamsen, Christoffer Quist",0.0003,0.0,0.0,0.001,4,2,2,1,1,32,0,0,0,0,0,1
"Lübbe, Felix Donatus",0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,1
"Kocsis, Mihai",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Buyer, Johannes",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Sußmann, Nico",0.0005,0.0,0.0,0.0005,,,,,,,0,0,0,0,0,1
"Zöllner, Raoul Daniel",0.0005,0.0,0.0,0.0005,,,,,,,,,,,,
"Mogan, Gheorghe",0.0005,0.0,0.0,0.0005,55,5,4,2,1,126,0,0,0,0,0,1
"Tahir, Rashid",0.0005,0.0,0.0,0.0011,31,5,4,3,3,207,0,0,0,0,0,1
"Caesar, Matthew",0.0005,0.0,0.0,0.0011,144,29,27,61,48,5358,0,0,0,0,0,1
"Raza, Ali",0.0005,0.0,0.0,0.0011,11,2,2,1,1,26,0,0,0,0,0,1
"Naqvi, Mazhar",0.0005,0.0,0.0,0.0011,25,8,8,8,7,241,0,0,0,0,0,1
"Qolomany, Basheer",0.0004,0.0,0.0,0.0004,2,1,1,0,0,1,0,0,0,0,0,1
"Al-Fuqaha, Ala I.",0.0004,0.0,0.0,0.0004,,,,,,,,,,,,
"Benhaddou, Driss",0.0004,0.0,0.0,0.0004,100,12,8,16,8,584,0,0,1,0,0,1
"Gupta, Ajay",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Li, Jianbo",0.0003,0.0,0.0,0.001,21,6,6,6,6,220,0,0,0,0,0,1
"Zhu, Yada",0.0003,0.0,0.0,0.001,48,7,7,5,5,194,0,0,0,0,0,1
"Clements, Abraham A.",0.0008,0.0,0.0,0.0045,,,,,,,,,,,,
"Almakhdhub, Naif Saleh",0.0008,0.0,0.0,0.0045,,,,,,,0,0,0,0,0,1
"Saab, Khaled S.",0.0008,0.0,0.0,0.0045,,,,,,,,,,,,
"Srivastava, Prashast",0.0008,0.0,0.0,0.0045,,,,,,,0,0,0,0,0,1
"Koo, Jinkyu",0.0008,0.0,0.0,0.0045,39,8,7,7,5,243,0,0,0,0,0,1
"Armbrust, Michael",0.0009,0.0,0.0,0.0515,33,14,12,14,13,15474,0,0,0,0,0,1
"Ghodsi, Ali",0.0009,0.0,0.0,0.0515,135,34,32,59,49,6365,0,0,0,0,0,1
"Recht, Benjamin",0.0009,0.0,0.0,0.0515,122,45,42,78,75,14623,0,0,0,0,0,1
"Zang, Chengxi",0.0004,0.0,0.0,0.0017,4,1,1,0,0,5,0,0,0,0,0,1
"Cui, Peng",0.0009,0.0,0.0,0.0021,,102,21,20,42,41,0,1,0,0,0,2
"Faloutsos, Christos",0.0007,0.0,0.0,0.0017,,902,114,80,426,319,0,0,0,0,0,2
"Zhu, Wenwu",0.0004,0.0,0.0,0.0017,504,51,35,180,104,11315,0,0,0,0,0,1
"Ganesan, Aishwarya",0.0004,0.0,0.0,0.0397,5,2,2,1,1,36,0,0,0,0,0,1
"Jin, Zhongjun",0.0004,0.0,0.0,0.0327,4,1,1,0,0,4,0,0,0,0,0,1
"Anderson, Michael R.",0.0004,0.0,0.0,0.0327,11,4,4,1,1,171,0,0,0,0,0,1
"Jagadish, H. V.",0.0004,0.0,0.0,0.0327,84,69,35,74,65,18580,0,1,0,0,0,1
"Li, Piji",0.0005,0.0,0.0,0.001,22,7,5,4,4,131,0,0,0,0,0,1
"Wang, Zihao",0.0005,0.0,0.0,0.001,,,,,,,0,0,0,0,0,1
"Ren, Zhaochun",0.0012,0.0,0.0,0.0013,,37,9,9,7,7,0,1,0,0,0,2
"Bing, Lidong",0.0005,0.0,0.0,0.001,43,9,8,9,8,243,0,1,0,0,0,1
"Lam, Wai",0.0011,0.0,0.0,0.0013,,251,37,24,93,51,0,1,0,0,0,2
"Rubino, Eduardo Moscoso",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Alvares, Alberto Jose",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Prades, Raul Marin",0.0004,0.0,0.0,0.0004,121,17,12,27,14,972,0,0,0,0,0,1
"Valero, Pedro Sanz",0.0004,0.0,0.0,0.0004,,,,,,,0,0,0,0,0,1
"Slaughter, Elliott",0.0009,0.0,0.0,0.0337,,,,,,,0,0,0,0,0,1
