author_name,degree,eigenvector,betweenness,closeness
"Seal, Sudip K.",0.0007,0.0,0.0,0.0007
"Cianciosa, Mark R.",0.0007,0.0,0.0,0.0007
"Hirshman, Steven P.",0.0007,0.0,0.0,0.0007
"Wingen, Andreas",0.0007,0.0,0.0,0.0007
"Wilcox, Robert S.",0.0007,0.0,0.0,0.0007
"Unterberg, Ezekial A.",0.0007,0.0,0.0,0.0007
"Cheramangalath, Unnikrishnan",0.0003,0.0,0.0,0.0004
"Srikant, Y. N.",0.0003,0.0,0.0,0.0004
"Shafiq, Muhammad",0.0003,0.0,0.0,0.0003
"Yu, Xiangzhan",0.0003,0.0,0.0,0.0003
"Wang, Dawei",0.0003,0.0,0.0,0.0003
"Park, Changhyun",0.0004,0.0,0.0,0.0004
"Lee, Seongjin",0.0004,0.0,0.0,0.0004
"Won, Youjip",0.0004,0.0,0.0,0.0004
"Ahn, Soohan",0.0004,0.0,0.0,0.0004
"Parshook, Nikolas",0.0008,0.0,0.0,0.0011
"Johnson, Alex",0.0008,0.0,0.0,0.0011
"Stine, James E.",0.0008,0.0,0.0,0.0011
"Stanchina, William",0.0008,0.0,0.0,0.0011
"Brunvand, Erik",0.0008,0.0,0.0,0.0011
"Ferreira, José Bravo",0.0003,0.0,0.0,0.0003
"Cello, Marco",0.0003,0.0,0.0,0.0003
"Iglesias, Jesús Omana",0.0003,0.0,0.0,0.0003
"Park, Jiwoong",0.0001,0.0,0.0,0.0001
"Kim, Taejeong",0.0001,0.0,0.0,0.0001
"Li, Bojie",0.0009,0.0,0.0,0.0417
"Ruan, Zhenyuan",0.0009,0.0,0.0,0.0417
"Xiao, Wencong",0.0009,0.0,0.0,0.0417
"Lu, Yuanwei",0.0009,0.0,0.0,0.0417
"Putnam, Andrew",0.0009,0.0,0.0,0.0417
"Zhang, Lintao",0.0009,0.0,0.0,0.0417
"Chang, Lijun",0.0003,0.0,0.0,0.0016
"Kulkarni, Sameer G.",0.0009,0.0,0.0,0.0341
"Hwang, Jinho",0.0009,0.0,0.0,0.0341
"Rajagopalan, Shriram",0.0009,0.0,0.0,0.0341
"Ramakrishnan, K. K.",0.0009,0.0,0.0,0.0341
"Wood, Timothy",0.0009,0.0,0.0,0.0341
"Arumaithurai, Mayutan",0.0009,0.0,0.0,0.0341
"Fu, Xiaoming",0.0019,0.0,0.0006,0.0354
"Sharma, Swagata",0.0008,0.0,0.0,0.0351
"Durvasulu, Venkat",0.0008,0.0,0.0,0.0351
"Celik, Berk",0.0008,0.0,0.0,0.0351
"Suryanarayanan, Siddharth",0.0008,0.0,0.0,0.0351
"Hansen, Timothy M.",0.0008,0.0,0.0,0.0351
"Meng, Kewen",0.0001,0.0,0.0,0.0004
"Mirsadeghi, Seyed Hessam",0.0004,0.0,0.0,0.0366
"Träff, Jesper Larsson",0.0004,0.0,0.0,0.0366
"Afsahi, Ahmad",0.0004,0.0,0.0,0.0366
"Liu, Zhiyu",0.0004,0.0,0.0,0.048
"Wang, Chen",0.0009,0.0,0.0,0.0011
"Chen, Yingying",0.0004,0.0,0.0,0.0008
"Wolffe, Max",0.0005,0.0,0.0,0.0463
"Wijngaart, Rob F. Van Der",0.0004,0.0,0.0,0.0022
"Mattson, Timothy G.",0.0009,0.0,0.0,0.0023
"Wissink, Andrew M.",0.0004,0.0,0.0,0.0022
"Fang, Junhua",0.0007,0.0,0.0,0.0007
"Zhang, Rong",0.0007,0.0,0.0,0.0007
"Fu, Tom Z. J.",0.0007,0.0,0.0,0.0007
"Zhang, Zhenjie",0.0007,0.0,0.0,0.0007
"Zhou, Aoying",0.0007,0.0,0.0,0.0007
"Zhu, Junhua",0.0007,0.0,0.0,0.0007
"Friese, Ryan D.",0.0005,0.0,0.0,0.0005
"Tallent, Nathan R.",0.0005,0.0,0.0,0.0005
"Vishnu, Abhinav",0.0005,0.0,0.0,0.0005
"Kerbyson, Darren J.",0.0005,0.0,0.0,0.0005
"Hoisie, Adolfy",0.0005,0.0,0.0,0.0005
"Sengupta, Dipanjan",0.0001,0.0,0.0,0.0383
"She, Zuohao",0.0005,0.0,0.0,0.0019
"Dziedzic, Adam",0.0005,0.0,0.0,0.0019
"Parkhurst, Jeff",0.0005,0.0,0.0,0.0019
"Pellegrino, Giancarlo",0.0005,0.0,0.0,0.0054
"Koch, Simon",0.0005,0.0,0.0,0.0054
"Rajsbaum, Sergio",0.0004,0.0,0.0,0.0004
"Castañeda, Armando",0.0004,0.0,0.0,0.0004
"Flores-Peñaloza, David",0.0004,0.0,0.0,0.0004
"Alcantara, Manuel",0.0004,0.0,0.0,0.0004
"Manzanares, Adam",0.0003,0.0,0.0,0.0003
"Blagojevic, Filip",0.0003,0.0,0.0,0.0003
"Guyot, Cyril",0.0003,0.0,0.0,0.0003
"Fan, Yuping",0.0005,0.0,0.0,0.0005
"Rich, Paul",0.0005,0.0,0.0,0.0005
"Allcock, William E.",0.0005,0.0,0.0,0.0005
"Papka, Michael E.",0.0005,0.0,0.0,0.0005
"Lan, Zhiling",0.0005,0.0,0.0,0.0005
"Ionescu, Mihai",0.0003,0.0,0.0,0.0376
"Chaparro-Baquero, Gustavo A.",0.0005,0.0,0.0,0.0005
"Sha, Shi",0.0005,0.0,0.0,0.0005
"Homsi, Soamar",0.0005,0.0,0.0,0.0005
"Wen, Wujie",0.0005,0.0,0.0,0.0005
"Quan, Gang",0.0005,0.0,0.0,0.0005
"Zhao, He",0.0004,0.0,0.0,0.0004
"Du, Lan",0.0004,0.0,0.0,0.0004
"Buntine, Wray L.",0.0004,0.0,0.0,0.0004
"Liu, Gang",0.0004,0.0,0.0,0.0004
"Chae, Kwonsoo",0.0004,0.0,0.0,0.0007
"Heo, Kihong",0.0004,0.0,0.0,0.0007
"Yang, Hongseok",0.0004,0.0,0.0,0.0007
"Kim, Seikwon",0.0004,0.0,0.0,0.0005
"Lee, Seonyoung",0.0004,0.0,0.0,0.0005
"Kim, Taehoon",0.0004,0.0,0.0,0.0005
"Mrabet, Manel",0.0003,0.0,0.0,0.0003
"Saied, Yosra Ben",0.0003,0.0,0.0,0.0003
"Saïdane, Leïla Azouz",0.0003,0.0,0.0,0.0003
"Narayanan, Iyswarya",0.0007,0.0,0.0,0.048
"Mamun, Abdullah Al",0.0007,0.0,0.0,0.048
"Fathy, Hosam K.",0.0007,0.0,0.0,0.048
"James, Sean",0.0007,0.0,0.0,0.048
"Zhang, Fei",0.0003,0.0,0.0,0.0325
"Yahyapour, Ramin",0.0003,0.0,0.0,0.0325
"Phan, Tien-Dat",0.0005,0.0,0.0,0.0386
"Aupy, Guillaume",0.0008,0.0,0.0028,0.039
"Antoniu, Gabriel",0.0005,0.0,0.0,0.0386
"Wei, Xingda",0.0004,0.0,0.0,0.04
"Shen, Sijie",0.0004,0.0,0.0,0.04
"Brinkmann, Govert G.",0.0003,0.0,0.0,0.0003
"Rietveld, Kristian F. D.",0.0003,0.0,0.0,0.0003
"Takes, Frank W.",0.0003,0.0,0.0,0.0003
"Imani, Mohsen",0.0005,0.0,0.0,0.0005
"Rahimi, Abbas",0.0005,0.0,0.0,0.0005
"Kong, Deqian",0.0005,0.0,0.0,0.0005
"Simunic, Tajana",0.0005,0.0,0.0,0.0005
"Rabaey, Jan M.",0.0005,0.0,0.0,0.0005
"Kaoudi, Zoi",0.0005,0.0,0.0,0.0267
"Thirumuruganathan, Saravanan",0.0005,0.0,0.0,0.0267
"Chawla, Sanjay",0.0005,0.0,0.0,0.0267
"Li, Jianping Kelvin",0.0005,0.0,0.0,0.0358
"Ma, Kwan-Liu",0.0005,0.0,0.0,0.0358
"Syed, Rohail",0.0001,0.0,0.0,0.0001
"Collins-Thompson, Kevyn",0.0001,0.0,0.0,0.0001
"Chen, Chen",0.0008,0.0,0.0,0.0024
"Lehri, Harshal Tushar",0.0008,0.0,0.0,0.0024
"Loh, Lay Kuan",0.0008,0.0,0.0,0.0024
"Alur, Anupam",0.0008,0.0,0.0,0.0024
"Jia, Limin",0.0008,0.0,0.0,0.0024
"Denny, Joel Edward",0.0003,0.0,0.0,0.0004
"Vilarinho, Eli Cortez C.",0.0007,0.0,0.0,0.0421
"Bonde, Anand",0.0007,0.0,0.0,0.0421
"Muzio, Alexandre",0.0007,0.0,0.0,0.0421
"Russinovich, Mark",0.0007,0.0,0.0,0.0421
"Fontoura, Marcus",0.0007,0.0,0.0,0.0421
"Bienkowski, Marcin",0.0005,0.0,0.0,0.0005
"Marcinkowski, Jan",0.0005,0.0,0.0,0.0005
"Pacut, Maciej",0.0005,0.0,0.0,0.0005
"Schmid, Stefan",0.0005,0.0,0.0,0.0005
"Spyra, Aleksandra",0.0005,0.0,0.0,0.0005
"Huh, Joonmoo",0.0001,0.0,0.0,0.0355
"Sheikh, Rami",0.0003,0.0,0.0,0.0004
"Cain, Harold W.",0.0005,0.0,0.0,0.0007
"Damodaran, Raguram",0.0003,0.0,0.0,0.0004
"Horn, Alex",0.0003,0.0,0.0,0.0003
"Kheradmand, Ali",0.0003,0.0,0.0,0.0003
"Prasad, Mukul R.",0.0003,0.0,0.0,0.0003
"Tas, Mustafa Kemal",0.0003,0.0,0.0,0.0007
"Gope, Dibakar",0.0003,0.0,0.0,0.0003
"Schlais, David J.",0.0003,0.0,0.0,0.0003
"Zhang, Yuan",0.0003,0.0,0.0,0.0003
"Lyu, Tianshu",0.0003,0.0,0.0,0.0003
"Zhang, Yan",0.0003,0.0,0.0,0.0003
"Saxena, Gaurav",0.0003,0.0,0.0,0.0003
"Jimack, Peter K.",0.0003,0.0,0.0,0.0003
"Walkley, Mark A.",0.0003,0.0,0.0,0.0003
"Rimac, Ivica",0.0005,0.0,0.0,0.035
"Kim, Seongbeom",0.0004,0.0,0.0,0.046
"Brocanelli, Marco",0.0001,0.0,0.0,0.0006
"Chen, Zhi",0.0015,0.0,0.0,0.0453
"Gong, Zhangxiaowen",0.0015,0.0,0.0,0.0453
"Szaday, Justin Josef",0.0015,0.0,0.0,0.0453
"Padua, David A.",0.0015,0.0,0.0,0.0453
"Nicolau, Alexandru",0.0015,0.0,0.0,0.0453
"Veidenbaum, Alexander V.",0.0015,0.0,0.0,0.0453
"Watkinson, Neftali",0.0015,0.0,0.0,0.0453
"Maleki, Saeed",0.0015,0.0,0.0,0.0453
"Dejong, Gerald",0.0015,0.0,0.0,0.0453
"Baker, Gavin",0.0001,0.0,0.0,0.0001
"Lupo, Chris",0.0001,0.0,0.0,0.0001
"Wang, Jiajun",0.0003,0.0,0.0,0.041
"Boronat, Artur",0.0,0.0,0.0,0.0
"Garcia, Luis",0.0007,0.0,0.0,0.0356
"Brasser, Ferdinand",0.0007,0.0,0.0,0.0356
"Cintuglu, Mehmet Hazar",0.0007,0.0,0.0,0.0356
"Mohammed, Osama A.",0.0007,0.0,0.0,0.0356
"Zonouz, Saman A.",0.0007,0.0,0.0,0.0356
"Brasseur, Clement",0.0003,0.0,0.0,0.0358
"Ngamsuriyaroj, Sudsanguan",0.0001,0.0,0.0,0.0001
"Thepsutum, Kittirat",0.0001,0.0,0.0,0.0001
"Schumacher, Jörn",0.0,0.0,0.0,0.0
"Buckley, Scott J. H.",0.0001,0.0,0.0,0.0001
"Sloane, Anthony M.",0.0001,0.0,0.0,0.0001
"Li, Xiangqi",0.0001,0.0,0.0,0.0001
"Flatt, Matthew",0.0001,0.0,0.0,0.0001
"Shanbhag, Uday V.",0.0004,0.0,0.0,0.0407
"Appuswamy, Raja",0.0004,0.0,0.0,0.0011
"Porobic, Danica",0.0004,0.0,0.0,0.0011
"Augusto, Adriano",0.0004,0.0,0.0,0.0004
"Conforti, Raffaele",0.0004,0.0,0.0,0.0004
"Dumas, Marlon",0.0004,0.0,0.0,0.0004
"Rosa, Marcello La",0.0004,0.0,0.0,0.0004
"Berkholz, Christoph",0.0003,0.0,0.0,0.0003
"Keppeler, Jens",0.0003,0.0,0.0,0.0003
"Schweikardt, Nicole",0.0003,0.0,0.0,0.0003
"An, Zhongqi",0.0009,0.0,0.0,0.0009
"Zhang, Zhengyu",0.0009,0.0,0.0,0.0009
"Li, Qiang",0.0009,0.0,0.0,0.0009
"Xing, Jing",0.0009,0.0,0.0,0.0009
"Du, Hao",0.0009,0.0,0.0,0.0009
"Wang, Zhan",0.0009,0.0,0.0,0.0009
"Huo, Zhigang",0.0009,0.0,0.0,0.0009
"Ma, Jie",0.0009,0.0,0.0,0.0009
"Zong, Peiyuan",0.0008,0.0,0.0,0.0404
"Bian, Pan",0.0008,0.0,0.0,0.0404
"Liang, Bin",0.0008,0.0,0.0,0.0404
"Chole, Sharad",0.0015,0.0,0.0,0.0434
"Fingerhut, Andy",0.0015,0.0,0.0,0.0434
"Ma, Sha",0.0015,0.0,0.0,0.0434
"Vargaftik, Shay",0.0015,0.0,0.0,0.0434
"Berger, Alon",0.0015,0.0,0.0,0.0434
"Mendelson, Gal",0.0015,0.0,0.0,0.0434
"Chuang, Shang-Tse",0.0015,0.0,0.0,0.0434
"Orda, Ariel",0.0015,0.0,0.0,0.0434
"Edsall, Tom",0.0019,0.0,0.0,0.0434
"Imai, Shigeru",0.0003,0.0,0.0,0.0003
"Patterson, Stacy",0.0003,0.0,0.0,0.0003
"Varela, Carlos A.",0.0003,0.0,0.0,0.0003
"Li, Zhipeng",0.0005,0.0,0.0,0.0403
"Tian, Chengjin",0.0005,0.0,0.0,0.0403
"Bai, Youhui",0.0005,0.0,0.0,0.0403
"Awad, Mahmoud",0.0001,0.0,0.0,0.0001
"Menascé, Daniel A.",0.0001,0.0,0.0,0.0001
"Boudjadar, Jalil",0.0001,0.0,0.0,0.0001
"Nadjm-Tehrani, Simin",0.0001,0.0,0.0,0.0001
"Kaplan, Fulya",0.0005,0.0,0.0,0.0008
"Hemmert, Scott K.",0.0005,0.0,0.0,0.0008
"Ni, Xiang",0.0007,0.0,0.0,0.0393
"George, Ajai V.",0.0005,0.0,0.0,0.0005
"Manoj, Sankar",0.0005,0.0,0.0,0.0005
"Gupte, Sanket R.",0.0005,0.0,0.0,0.0005
"Mitra, Sayantan",0.0005,0.0,0.0,0.0005
"Sarkar, Santonu",0.0005,0.0,0.0,0.0005
"Schneider, Scott",0.0001,0.0,0.0,0.0012
"Zhao, Weizhong",0.0003,0.0,0.0,0.0003
"Xu, Xiaowei",0.0003,0.0,0.0,0.0003
"Kang, Daeyoun",0.0005,0.0,0.0,0.0007
"Kim, Dohyeun",0.0005,0.0,0.0,0.0007
"Kim, Jaewook",0.0005,0.0,0.0,0.0007
"Niu, Chao",0.0005,0.0,0.0,0.0335
"Dai, Xiaohai",0.0005,0.0,0.0,0.0335
"Wu, Tzu-Hsien",0.0007,0.0,0.0,0.0432
"Chou, Jerry Chi-Yuan",0.0007,0.0,0.0,0.0432
"Hao, Shyng",0.0007,0.0,0.0,0.0432
"Abdel-Majeed, Mohammad",0.0005,0.0,0.0,0.0499
"Shafaei, Alireza",0.0005,0.0,0.0,0.0499
"Jeon, Hyeran",0.0005,0.0,0.0,0.0499
"Wang, Jonathan",0.0005,0.0,0.0,0.039
"Yoo, Wucherl",0.0005,0.0,0.0,0.039
"Sim, Alex",0.0005,0.0,0.0,0.039
"Luchangco, Victor",0.0003,0.0,0.0,0.0004
"Kehne, Jens",0.0009,0.0,0.0,0.0009
"Hillenbrand, Marius",0.0009,0.0,0.0,0.0009
"Metter, Jonathan",0.0007,0.0,0.0,0.0007
"Gottschlag, Mathias",0.0007,0.0,0.0,0.0007
"Merkel, Martin",0.0007,0.0,0.0,0.0007
"Bellosa, Frank",0.0009,0.0,0.0,0.0009
"Tanasic, Ivan",0.0005,0.0,0.0,0.0346
"Gelado, Isaac",0.0005,0.0,0.0,0.0346
"Jordà, Marc",0.0009,0.0,0.0002,0.0346
"Navarro, Nacho",0.0009,0.0,0.0002,0.0346
"Ancona, Davide",0.0003,0.0,0.0,0.0003
"Dagnino, Francesco",0.0003,0.0,0.0,0.0003
"Zucca, Elena",0.0003,0.0,0.0,0.0003
"Ren, Runtian",0.0001,0.0,0.0,0.0001
"Tang, Xueyan",0.0001,0.0,0.0,0.0001
"Behl, Johannes",0.0003,0.0,0.0,0.0379
"Distler, Tobias",0.0003,0.0,0.0,0.0379
"Anirudh, Rushil",0.0011,0.0,0.0,0.0393
"Thiagarajan, Jayaraman J.",0.0011,0.0,0.0,0.0393
"Kailkhura, Bhavya",0.0011,0.0,0.0,0.0393
"Yeom, Jae-Seung",0.0011,0.0,0.0,0.0393
"Rountree, Barry",0.0021,0.0,0.0001,0.0394
"Marcus, Ryan",0.0001,0.0,0.0,0.0001
"Papaemmanouil, Olga",0.0001,0.0,0.0,0.0001
"Tsujita, Yuichi",0.0007,0.0,0.0,0.0007
"Yoshizaki, Tatsuhiko",0.0007,0.0,0.0,0.0007
"Yamamoto, Keiji",0.0007,0.0,0.0,0.0007
"Sueyasu, Fumichika",0.0007,0.0,0.0,0.0007
"Miyazaki, Ryoji",0.0007,0.0,0.0,0.0007
"Uno, Atsuya",0.0007,0.0,0.0,0.0007
"Li, Xiaopeng",0.0001,0.0,0.0,0.0003
"Ketsman, Bas",0.0001,0.0,0.0,0.0319
"Abdelbaky, Moustafa",0.0008,0.0,0.0,0.0393
"Unuvar, Merve",0.0008,0.0,0.0,0.0393
"Xia, Long",0.0007,0.0,0.0,0.0007
"Lan, Yanyan",0.0007,0.0,0.0,0.0007
"Guo, Jiafeng",0.0007,0.0,0.0,0.0007
"Zeng, Wei",0.0007,0.0,0.0,0.0007
"Cheng, Xueqi",0.0007,0.0,0.0,0.0007
"Stafford, Esteban",0.0005,0.0,0.0,0.0318
"Pérez, Borja",0.0005,0.0,0.0,0.0318
"Bosque, José Luis",0.0005,0.0,0.0,0.0318
"Bhattacherjee, Debopam",0.0003,0.0,0.0,0.0361
"Tirmazi, Muhammad",0.0003,0.0,0.0,0.0361
"Poesia, Gabriel",0.0004,0.0,0.0,0.0005
"Guimarães, Breno Campos Ferreira",0.0004,0.0,0.0,0.0005
"Ferracioli, Fabricio",0.0004,0.0,0.0,0.0005
"Pereira, Fernando Magno Quintão",0.0007,0.0,0.0,0.0007
"Quarta, Davide",0.0007,0.0,0.0,0.0007
"Pogliani, Marcello",0.0007,0.0,0.0,0.0007
"Polino, Mario",0.0007,0.0,0.0,0.0007
"Maggi, Federico",0.0007,0.0,0.0,0.0007
"Zanchettin, Andrea Maria",0.0007,0.0,0.0,0.0007
"Zanero, Stefano",0.0007,0.0,0.0,0.0007
"Conway, Alexander",0.0013,0.0,0.0,0.0398
"Bakshi, Ainesh",0.0013,0.0,0.0,0.0398
"Jiao, Yizheng",0.0013,0.0,0.0,0.0398
"Jannen, William",0.0013,0.0,0.0,0.0398
"Zhan, Yang",0.0013,0.0,0.0,0.0398
"Yuan, Jun",0.0013,0.0,0.0,0.0398
"Kuszmaul, Bradley C.",0.0013,0.0,0.0,0.0398
"Zhu, Yibo",0.0017,0.0,0.0006,0.0484
"Cao, Jiaxin",0.0011,0.0,0.0,0.0472
"Tallapragada, Sri",0.0011,0.0,0.0,0.0472
"Rybalchenko, Andrey",0.0011,0.0,0.0,0.0472
"Lu, Guohan",0.0011,0.0,0.0,0.0472
"Yuan, Lihua",0.0011,0.0,0.0,0.0472
"Psallidas, Fotis",0.0005,0.0,0.0,0.0008
"Miao, Zhengjie",0.0005,0.0,0.0,0.0008
"Zhang, Haoci",0.0005,0.0,0.0,0.0008
"Taubenfeld, Gadi",0.0,0.0,0.0,0.0
"Stijlaart, Mats",0.0001,0.0,0.0,0.0001
"Zaytsev, Vadim",0.0001,0.0,0.0,0.0001
"Ohsaka, Naoto",0.0004,0.0,0.0,0.0004
"Sonobe, Tomohiro",0.0004,0.0,0.0,0.0004
"Fujita, Sumio",0.0004,0.0,0.0,0.0004
"Kawarabayashi, Ken-Ichi",0.0004,0.0,0.0,0.0004
"Patt-Shamir, Boaz",0.0001,0.0,0.0,0.0001
"Rosenbaum, Will",0.0001,0.0,0.0,0.0001
"Haghdoost, Alireza",0.0004,0.0,0.0,0.0004
"Fredin, Jerry",0.0004,0.0,0.0,0.0004
"Davidson, Susan B.",0.0004,0.0,0.0,0.0004
"Deutch, Daniel",0.0004,0.0,0.0,0.0004
"Milo, Tova",0.0004,0.0,0.0,0.0004
"Silvello, Gianmaria",0.0004,0.0,0.0,0.0004
"Jiang, Lin",0.0001,0.0,0.0,0.0001
"Zhao, Zhijia",0.0001,0.0,0.0,0.0001
"Zhao, Tianqi",0.0004,0.0,0.0,0.034
"Zhao, Haiyan",0.0004,0.0,0.0,0.034
"Jin, Zhi",0.0004,0.0,0.0,0.034
"Spassov, Stanislav",0.0005,0.0,0.0,0.0007
"Rittinghaus, Marc",0.0005,0.0,0.0,0.0007
"Wang, Jingcheng",0.0007,0.0,0.0,0.0019
"Balasubramanian, Ezhil R. M.",0.0007,0.0,0.0,0.0019
"Nguyen, Bao",0.0003,0.0,0.0,0.0385
"Tan, Hua",0.0003,0.0,0.0,0.0385
"Lotfi-Kamran, Pejman",0.0003,0.0,0.0,0.0003
"Modarressi, Mehdi",0.0003,0.0,0.0,0.0003
"Sarbazi-Azad, Hamid",0.0003,0.0,0.0,0.0003
"Sarrafzadeh, Bahareh",0.0001,0.0,0.0,0.0001
"Lank, Edward",0.0001,0.0,0.0,0.0001
"Tendeloo, Yentl Van",0.0004,0.0,0.0,0.0004
"Mierlo, Simon Van",0.0004,0.0,0.0,0.0004
"Meyers, Bart",0.0004,0.0,0.0,0.0004
"Vangheluwe, Hans",0.0004,0.0,0.0,0.0004
"Bilge, Leyla",0.0003,0.0,0.0,0.0003
"Han, Yufei",0.0003,0.0,0.0,0.0003
"Dell'Amico, Matteo",0.0003,0.0,0.0,0.0003
"Bastem, Burak",0.0005,0.0,0.0,0.0436
"Banerjee, Debrup",0.0009,0.0,0.0,0.0009
"Islam, Kazi",0.0009,0.0,0.0,0.0009
"Mei, Gang",0.0009,0.0,0.0,0.0009
"Xiao, Lemin",0.0009,0.0,0.0,0.0009
"Zhang, Guangfan",0.0009,0.0,0.0,0.0009
"Xu, Roger",0.0009,0.0,0.0,0.0009
"Ji, Shuiwang",0.0009,0.0,0.0,0.0009
"Li, Jiang",0.0009,0.0,0.0,0.0009
"Yan, Mengjia",0.0004,0.0,0.0,0.0452
"Wroblewski, Jan",0.0004,0.0,0.0,0.0004
"Ishizaki, Kazuaki",0.0004,0.0,0.0,0.0004
"Inoue, Hiroshi",0.0004,0.0,0.0,0.0004
"Faizian, Peyman",0.0009,0.0,0.0001,0.0343
"Mollah, Md Atiqul",0.0009,0.0,0.0001,0.0343
"Tong, Zhou",0.0005,0.0,0.0,0.0316
"Yuan, Xin",0.0009,0.0,0.0001,0.0343
"Lang, Michael",0.0005,0.0,0.0,0.0316
"Angelino, Elaine",0.0005,0.0,0.0,0.0357
"Larus-Stone, Nicholas",0.0005,0.0,0.0,0.0357
"Alabi, Daniel",0.0005,0.0,0.0,0.0357
"Rudin, Cynthia",0.0005,0.0,0.0,0.0357
"Zhang, Weihua",0.0007,0.0,0.0,0.0445
"Wang, Zhaoguo",0.0007,0.0,0.0,0.0445
"Wei, Ziyun",0.0007,0.0,0.0,0.0445
"Zhao, Wenyun",0.0007,0.0,0.0,0.0445
"Wu, Chenggang",0.0008,0.0,0.0,0.0429
"Li, Jianjun",0.0008,0.0,0.0,0.0429
"Lai, Yuanming",0.0008,0.0,0.0,0.0429
"Cheng, Yueqiang",0.0008,0.0,0.0,0.0429
"Anzt, Hartwig",0.0004,0.0,0.0,0.0352
"Chaidaroon, Suthee",0.0001,0.0,0.0,0.0001
"Fang, Yi",0.0001,0.0,0.0,0.0001
"Nikolic, Milos",0.0003,0.0,0.0,0.0373
"Yang, Yanbing",0.0003,0.0,0.0,0.0003
"Nie, Jiangtian",0.0003,0.0,0.0,0.0003
"Luo, Jun",0.0003,0.0,0.0,0.0003
"Lengauer, Philipp",0.0004,0.0,0.0,0.0004
"Bitto, Verena",0.0004,0.0,0.0,0.0004
"Mössenböck, Hanspeter",0.0004,0.0,0.0,0.0004
"Weninger, Markus",0.0004,0.0,0.0,0.0004
"Glater, Rafael",0.0003,0.0,0.0,0.0003
"Santos, Rodrygo L. T.",0.0003,0.0,0.0,0.0003
"Ziviani, Nivio",0.0003,0.0,0.0,0.0003
"Yang, Chun",0.0003,0.0,0.0,0.0003
"Liu, Xianhua",0.0003,0.0,0.0,0.0003
"Cheng, Xu",0.0003,0.0,0.0,0.0003
"Wang, Pengfei",0.0005,0.0,0.0,0.0395
"Liu, Guannan",0.0007,0.0,0.0,0.0395
"Hu, Wenqing",0.0011,0.0,0.0007,0.0396
"Villegas, Alejandro",0.0007,0.0,0.0,0.0009
"Asenjo, Rafael",0.0007,0.0,0.0,0.0009
"Navarro, Angeles G.",0.0007,0.0,0.0,0.0009
"Plata, Oscar G.",0.0007,0.0,0.0,0.0009
"Baker, Tobin",0.002,0.0,0.0,0.0347
"Halperin, Daniel",0.002,0.0,0.0,0.0347
"Haynes, Brandon",0.002,0.0,0.0,0.0347
"Howe, Bill",0.002,0.0,0.0,0.0347
"Hutchison, Dylan",0.002,0.0,0.0,0.0347
"Jain, Shrainik",0.002,0.0,0.0,0.0347
"Maas, Ryan",0.002,0.0,0.0,0.0347
"Mehta, Parmita",0.002,0.0,0.0,0.0347
"Moritz, Dominik",0.002,0.0,0.0,0.0347
"Myers, Brandon",0.002,0.0,0.0,0.0347
"Ortiz, Jennifer",0.002,0.0,0.0,0.0347
"Whitaker, Andrew",0.002,0.0,0.0,0.0347
"Xu, Shengliang",0.002,0.0,0.0,0.0347
"Shahrad, Mohammad",0.0007,0.0,0.0,0.0328
"Zheng, Liang",0.0007,0.0,0.0,0.0328
"Wang, Yu",0.0007,0.0,0.0,0.0007
"Hu, Qinghua",0.0007,0.0,0.0,0.0007
"Zhou, Yucan",0.0007,0.0,0.0,0.0007
"Zhao, Hong",0.0007,0.0,0.0,0.0007
"Qian, Yuhua",0.0007,0.0,0.0,0.0007
"Liang, Jiye",0.0007,0.0,0.0,0.0007
"He, Jin",0.0003,0.0,0.0,0.0003
"Li, Lei",0.0003,0.0,0.0,0.0003
"Wu, Xindong",0.0003,0.0,0.0,0.0003
"Mazinanian, Davood",0.0004,0.0,0.0,0.0004
"Ketkar, Ameya",0.0004,0.0,0.0,0.0004
"Tsantalis, Nikolaos",0.0004,0.0,0.0,0.0004
"Dig, Danny",0.0004,0.0,0.0,0.0004
"Chen, Huixiang",0.0005,0.0,0.0,0.0389
"Song, Mingcong",0.0005,0.0,0.0,0.0389
"Wibowo, Bagus",0.0003,0.0,0.0,0.0355
"Tang, Kun",0.0008,0.0,0.0,0.044
"Xu, Xieyang",0.0008,0.0,0.0,0.0008
"Shen, Yang",0.0008,0.0,0.0,0.0008
"Yang, Junrui",0.0008,0.0,0.0,0.0008
"Xu, Chenren",0.0008,0.0,0.0,0.0008
"Shen, Guobin",0.0008,0.0,0.0,0.0008
"Chen, Guojun",0.0008,0.0,0.0,0.0008
"Ni, Yunzhe",0.0008,0.0,0.0,0.0008
"Trummer, Immanuel",0.0001,0.0,0.0,0.0001
"Koch, Christoph",0.0001,0.0,0.0,0.0001
"Boyle, Elette",0.0005,0.0,0.0,0.0007
"Couteau, Geoffroy",0.0005,0.0,0.0,0.0007
"Gilboa, Niv",0.0005,0.0,0.0,0.0007
"Orrù, Michele",0.0005,0.0,0.0,0.0007
"Zhao, Kangfei",0.0001,0.0,0.0,0.0005
"Verroios, Vasilis",0.0003,0.0,0.0,0.0442
"Zhang, Linghan",0.0003,0.0,0.0,0.0003
"Tan, Sheng",0.0003,0.0,0.0,0.0003
"Yang, Jie",0.0003,0.0,0.0,0.0003
"Li, Shuangchen",0.0007,0.0,0.0,0.0413
"Niu, Dimin",0.0007,0.0,0.0,0.0413
