author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Jeffrey, Mark C.",0.0017,0.0,0.0,0.1098,10,4,4,2,1,53,0,0,0,0,0,2
"Balaji, Pavan",0.0145,0.2002,270074.3995,0.1056,325,30,26,85,64,3155,3,2,5,0,1,11
"Coelho, Fábio",0.0011,0.0,0.0,0.0854,,,,,,,,,,,,
"Svensson, Bo Joel",0.0009,0.0,0.0,0.0918,25,8,8,6,5,217,0,0,0,0,0,1
"Teran, Elvira",0.0014,0.0,0.0,0.1104,2,0,0,0,0,0,0,0,0,0,0,2
"Fujita, Hajime",0.0077,0.1871,0.0,0.0982,44,8,6,8,6,137,0,0,0,0,0,1
"Hundt, Christian",0.0017,0.009,0.0,0.0955,18,7,6,5,5,275,0,0,0,0,0,1
"Xiao, Jianwei",0.0006,0.0,0.0,0.0884,2,1,1,0,0,1,0,0,0,0,0,1
"Xiong, Yongqiang",0.0034,0.0,57679.0639,0.1085,62,21,18,32,23,1944,0,0,0,0,0,2
"Setter, Jeff",0.0009,0.0,0.0,0.0996,2,1,1,0,0,3,0,0,0,0,0,1
"Hollingsworth, Jeffrey K.",0.0003,0.0,0.0,0.0915,196,36,19,79,35,6446,0,0,1,0,0,1
"Pereira, Cristiano L.",0.0011,0.0,0.0,0.0974,,,,,,,0,0,0,0,0,1
"Pérez, Josep M.",0.0009,0.0001,0.0,0.0926,,,,,,,,,,,,
"Kristensen, Mads Ruben Burgdorff",0.002,0.0001,0.0,0.1031,22,6,5,2,2,97,0,0,0,0,0,1
"Guo, Zhishan",0.0011,0.0,0.0,0.087,47,11,10,12,11,482,0,0,0,0,0,1
"Parameswaran, Aditya G.",0.004,0.0,34990.0,0.1022,,,,,,,,,,,,
"Jeon, Yuseok",0.0011,0.0,0.0,0.0749,6,2,2,0,0,16,0,0,0,0,0,1
"Steinbach, Carl",0.0043,0.0,0.0,0.1164,,,,,,,0,0,0,0,0,1
"Wang, Pengfei",0.0011,0.0,0.0,0.0953,,,,,,,0,0,0,0,0,1
"Li, Xiaoye",0.0011,0.0,0.0,0.0689,,,,,,,0,0,0,0,0,1
"Guney, Murat Efe",0.0023,0.0,0.0,0.0989,,,,,,,,,,,,
"Kumar, Akash",0.0014,0.0003,0.0,0.1027,158,21,18,45,37,1783,0,0,0,0,0,1
"Shi, Peitao",0.0014,0.0,0.0,0.1068,,,,,,,0,0,0,0,0,1
"Gohman, Dan",0.0023,0.0,0.0,0.0711,,,,,,,0,0,0,0,0,1
"Tang, Lingjia",0.004,0.0,74510.5,0.0822,63,18,18,21,20,1234,0,3,1,0,0,4
"Nejati, Javad",0.0011,0.0,0.0,0.1016,4,1,1,1,1,10,0,0,0,0,0,1
"Feng, Wu-Chun",0.0066,0.0154,158514.6416,0.104,,,,,,,,,,,,
"Mccoy, Damon",0.0048,0.0,179648.8284,0.1158,83,28,26,47,46,4771,0,0,0,0,0,3
"Quinn, Heather M.",0.002,0.0,0.0,0.0978,,,,,,,,,,,,
"Flinn, Jason",0.0006,0.0,0.0,0.0972,98,35,29,51,44,6296,0,2,1,0,0,1
"Wang, Xiaoke",0.0009,0.0,0.0,0.0918,,,,,,,0,0,0,0,0,1
"Liu, Zixia",0.0006,0.0,0.0,0.0971,,,,,,,0,0,0,0,0,1
"Halperin, Daniel",0.0043,0.0,0.0,0.0905,31,13,12,15,15,2129,0,0,0,0,0,1
"Shenker, Scott",0.004,0.0,20593.3999,0.1272,570,141,88,343,231,113032,0,0,0,0,0,6
"Prodromou, Andreas",0.0011,0.0,0.0,0.0971,4,2,2,1,1,61,0,0,0,0,0,2
"Yin, Shouyi",0.0014,0.0,0.0,0.0636,,,,,,,0,0,0,0,0,1
"Sundaram, Narayanan",0.0063,0.0,163223.2527,0.117,45,15,15,17,16,1335,0,0,0,0,0,3
"Demertzis, Ioannis",0.0003,0.0,0.0,0.0721,3,2,2,1,1,20,0,0,0,0,0,1
"Muzio, Alexandre",0.0014,0.0,0.0,0.101,,,,,,,0,0,0,0,0,1
"Long, Darrell D. E.",0.0011,0.0,0.0,0.0998,308,50,31,159,84,11765,0,0,0,0,0,1
"Li, Fengan",0.0014,0.0,0.0,0.0938,,,,,,,0,0,0,0,0,1
"Iyer, Anand Padmanabha",0.0006,0.0,0.0,0.1277,22,12,11,14,12,1308,0,0,0,0,0,2
"Vaikuntanathan, Vinod",0.0011,0.0,0.0,0.104,121,40,39,66,62,9108,0,0,0,0,0,1
"Khoffi, Ismail",0.002,0.0,0.0,0.0999,8,3,3,2,2,89,0,0,0,0,0,1
"Quah, Ian",0.0048,0.0001,0.0,0.12,,,,,,,0,0,0,0,0,1
"Wu, Bo",0.002,0.0003,84399.6326,0.1031,23,8,8,6,6,204,0,0,0,0,0,3
"Kabir, Khairul",0.0011,0.0,0.0,0.0916,,,,,,,0,0,0,0,0,1
"Javadiabhari, Ali",0.0017,0.0,0.0,0.0761,,,,,,,,,,,,
"Wu, Song",0.0017,0.0,3501.0,0.083,2113,23,20,83,61,5636,0,0,0,0,0,2
"Koutsonikolas, Dimitrios",0.0014,0.0,0.0,0.0775,80,19,15,31,25,1670,0,1,1,0,0,1
"Li, Zhaoshi",0.0014,0.0,0.0,0.0636,,,,,,,0,0,0,0,0,1
"Pearce, Olga",0.0009,0.0,0.0,0.095,19,6,5,5,5,342,0,4,2,0,0,1
"Zeitouni, Shaza",0.0014,0.0,0.0,0.1021,,,,,,,0,0,0,0,0,1
"Döttling, Nico",0.0011,0.0,0.0,0.0927,31,10,10,10,10,291,0,0,0,0,0,1
"Quinson, Martin",0.002,0.0,0.0,0.0897,66,17,9,23,9,1277,0,0,0,0,0,1
"Agrawal, Nitin",0.0014,0.0,3508.0,0.1125,22,12,11,12,11,2162,0,1,1,0,0,2
"Seshia, Sanjit A.",0.0011,0.0,0.0,0.1109,,,,,,,,,,,,
"Chavan, Amit",0.0003,0.0,0.0,0.0497,8,4,4,3,3,84,0,0,0,0,0,1
"Beltran, Vicenç",0.0009,0.0001,0.0,0.0926,59,15,10,18,10,563,0,0,0,0,0,1
"Naqvi, Mazhar",0.0011,0.0,0.0,0.0645,25,8,8,8,7,241,0,0,0,0,0,1
"Ravikumar, Pradeep",0.0014,0.0,0.0,0.1063,115,32,31,50,49,7224,0,0,0,0,0,1
"Manohar, Nathan",0.0006,0.0,0.0,0.0909,,,,,,,0,0,0,0,0,1
"Maia, Francisco",0.002,0.0,0.0,0.0933,24,5,5,3,1,93,0,0,0,0,0,1
"U, Leong Hou",0.0011,0.0001,0.0,0.1032,39,12,10,13,11,417,0,0,0,0,0,1
"Wu, Liwei",0.0006,0.0,0.0,0.0877,,,,,,,0,0,0,0,0,1
"Chen, Haibo",0.0057,0.0,106201.03,0.1182,106,25,23,48,48,2387,0,6,0,0,0,6
"Xing, Eric P.",0.006,0.0,117391.052,0.1189,,,,,,,,,,,,
"Chai, Chengliang",0.0026,0.0,0.0,0.101,2,2,2,1,1,27,0,0,0,0,0,1
"Yuan, Jun",0.0028,0.0,0.0,0.1017,17,5,4,3,2,92,0,0,0,0,0,1
"Zhang, Lan",0.0026,0.0,0.0,0.099,,,,,,,0,0,0,0,0,1
"Rogora, Daniele",0.0023,0.0,7008.0,0.1207,,,,,,,0,0,0,0,0,2
"Tanasic, Ivan",0.0011,0.0,0.0,0.0899,3,2,2,2,2,78,0,0,0,0,0,1
"Karaköy, Mustafa",0.0009,0.0,0.0,0.1098,,,,,,,,,,,,
"Choi, Jiho",0.0009,0.0,0.0,0.1119,,,,,,,0,0,0,0,0,1
"Sundaram, Vinaitheerthan",0.0011,0.0,0.0,0.1053,41,8,7,7,6,197,0,0,0,0,0,1
"Chaterji, Somali",0.0026,0.0,0.0,0.0696,37,8,8,7,6,739,0,0,0,0,0,1
"Meswani, Mitesh R.",0.002,0.0,26821.2258,0.1026,,,,,,,0,0,0,0,0,2
"Yiu, Matt M. T.",0.0006,0.0,0.0,0.106,,,,,,,0,0,0,0,0,1
"Gonzalez, Antonio",0.002,0.0,0.0,0.0836,779,49,24,190,88,9517,0,2,1,0,0,4
"Calciu, Irina",0.0017,0.0,9631.041,0.1253,17,6,6,5,5,150,0,2,2,0,0,2
"Racah, Evan",0.004,0.0,0.0,0.1144,14,4,4,3,3,46,0,0,0,0,0,1
"Stabile, Jim",0.0031,0.0,0.0,0.1354,,,,,,,0,0,0,0,0,1
"Li, Yunbo",0.0011,0.0,0.0,0.0945,,,,,,,0,0,0,0,0,1
"Wang, Zhe",0.0043,0.0,66370.0,0.1241,,,,,,,,,,,,
"Li, Bingchao",0.0009,0.0,0.0,0.1279,,,,,,,0,0,0,0,0,1
"Alrwais, Sumayah A.",0.002,0.0,0.0,0.1119,,,,,,,,,,,,
"Beivide, Ramón",0.0026,0.0,7018.5,0.0826,148,22,16,40,25,1666,0,0,0,0,0,3
"Zyulkyarov, Ferad",0.0026,0.0,17520.0,0.0965,20,6,6,5,5,250,0,0,0,0,0,2
"Nalli, Sanketh",0.0014,0.0,0.0,0.1133,5,3,3,2,2,63,0,0,0,0,0,1
"Papakonstantinou, Alexandros",0.0009,0.0,0.0,0.0661,,,,,,,,,,,,
"Yin, Wanwang",0.0043,0.0,150724.0552,0.115,,,,,,,0,0,0,0,0,2
"Sengupta, Dipanjan",0.0011,0.0,158893.438,0.1116,10,6,6,5,5,92,0,0,0,0,0,2
"Fu, Bo",0.0026,0.0,0.0,0.1035,2,0,0,0,0,0,0,0,0,0,0,1
"Sur, Sayantan",0.0077,0.1871,0.0,0.0982,,,,,,,0,1,0,0,0,1
"Kasikci, Baris",0.0009,0.0,0.0,0.0747,19,8,8,6,6,228,0,0,0,0,0,1
"Na, Gitae",0.0023,0.0,0.0,0.1044,,,,,,,0,0,0,0,0,1
"Tuck, James",0.0031,0.0,15761.1667,0.0942,62,17,12,22,16,1970,0,0,0,0,0,7
"Li, Guangpu",0.0017,0.0,0.0,0.0976,174,27,18,48,32,3077,0,0,0,0,0,1
"Szaday, Justin Josef",0.0031,0.0,0.0,0.112,,,,,,,0,0,0,0,0,1
"Carreño, Emmanuell Diaz",0.0011,0.0,0.0,0.0901,,,,,,,0,0,0,0,0,1
"Johnson, Rob",0.0046,0.0,8174.0,0.1017,55,19,16,23,20,1457,0,1,0,0,0,3
"Derr, Erik",0.0011,0.0,0.0,0.0584,7,4,4,2,2,47,0,0,0,0,0,1
"Feng, Mingdong",0.0009,0.0,0.0,0.0939,,,,,,,0,0,0,0,0,1
"Yang, Zongheng",0.0011,0.0,0.0,0.1277,3,2,2,1,1,30,0,0,0,0,0,1
"Springall, Drew",0.0023,0.0,0.0,0.0955,5,2,2,2,2,185,0,0,0,0,0,1
"Bergman, Aran",0.0017,0.0,0.0,0.1212,19,4,4,2,1,55,0,0,0,0,0,1
"Bronson, Nathan",0.0014,0.0,0.0,0.1005,43,16,15,19,17,1267,0,1,0,0,0,1
"Zhang, Jinshi",0.0009,0.0,0.0,0.1011,,,,,,,0,0,0,0,0,1
"Parshook, Nikolas",0.0017,0.0,0.0,0.062,,,,,,,0,0,0,0,0,1
"Hutchison, Dylan",0.0043,0.0,0.0,0.0905,12,3,3,2,2,37,0,0,0,0,0,1
"Lee, Donghyuk",0.008,0.0,210384.4524,0.1359,43,16,15,17,16,1145,0,0,0,0,0,6
"Castelló, Adrián",0.0014,0.0162,0.0,0.1008,21,5,5,4,4,84,0,1,0,0,0,2
"You, Jie",0.0014,0.0,0.0,0.0916,,,,,,,0,0,0,0,0,1
"Zong, Peiyuan",0.0017,0.0,0.0,0.1009,3,1,1,0,0,1,0,0,0,0,0,1
"Wood, Paul",0.0026,0.0,0.0,0.0696,11,3,3,0,0,22,0,0,0,0,0,1
"Zhang, Peng",0.0043,0.0,106746.0294,0.1058,,,,,,,0,1,0,0,0,0
"Quoc, Do Le",0.0017,0.0,71.3121,0.1039,11,5,5,2,2,53,0,0,0,0,0,2
"Dreher, Matthieu",0.0037,0.0,29905.011,0.0884,10,5,5,2,2,56,0,0,0,0,0,3
"Sylvester, Dennis",0.0023,0.0,39.6667,0.0891,635,70,49,289,206,17886,0,0,0,0,0,2
"Schwarzkopf, Malte",0.002,0.0,0.0,0.1059,22,9,9,9,7,652,0,0,0,0,0,1
"Junghans, Christoph",0.0028,0.0,0.0,0.0765,40,15,14,18,16,1051,0,0,0,0,0,1
"Fernandes, Earlence",0.0017,0.0,0.0,0.0916,26,7,7,6,6,306,0,0,0,0,0,1
"Oblomov, Sergey",0.0077,0.1871,0.0,0.0982,,,,,,,0,0,0,0,0,1
"Jain, Shrainik",0.0043,0.0,0.0,0.0905,7,1,1,0,0,6,0,0,0,0,0,1
"Hu, Liting",0.0014,0.0,0.0,0.1057,18,10,10,10,10,555,0,0,0,0,0,1
"Maass, Steffen",0.0014,0.0,0.0,0.0657,4,2,2,1,1,18,0,0,0,0,0,1
"Konka, Pavan",0.002,0.0,0.0,0.1086,,,,,,,0,0,0,0,0,1
"Tasiran, Serdar",0.0009,0.0,0.0,0.0723,91,21,13,33,20,2497,0,0,0,0,0,1
"Li, Hai",0.0009,0.0,0.0,0.1158,,,,,,,0,0,0,0,0,1
"Çelik, Ahmet",0.0009,0.0,0.0,0.0992,,,,,,,,,,,,
"Gamero-Garrido, Alexander",0.0009,0.0,0.0,0.1085,8,1,1,0,0,5,0,0,0,0,0,1
"Xing, Luyi",0.0023,0.0,0.0,0.0918,13,6,6,5,5,244,0,1,0,0,0,1
"Son, Young Hoon",0.0023,0.0,7087.9767,0.1197,5,4,4,2,2,57,0,0,0,0,0,2
"Wang, Xueqiang",0.0031,0.0,14.0,0.0918,8,3,3,3,3,112,0,0,0,0,0,2
"Khazraee, Moein",0.0009,0.0,0.0,0.1128,6,3,3,1,1,28,0,0,0,0,0,1
"Nam, Yun Seong",0.0023,0.0,0.0,0.0916,,,,,,,0,0,0,0,0,1
"Kaushik, Raghav",0.0017,0.0,0.0,0.0897,,,,,,,0,1,0,0,0,1
"Suo, Kun",0.0014,0.0,0.0,0.0905,,,,,,,,,,,,
"Lee, Eojin",0.0026,0.0,10.9688,0.1103,4,0,0,0,0,0,0,0,0,0,0,2
"Satish, Nadathur",0.0066,0.0,249968.3208,0.1266,88,26,23,35,35,4093,0,0,0,0,0,3
"Palkar, Shoumik",0.002,0.0,0.0,0.1059,2,2,2,2,2,70,0,0,0,0,0,1
"Liao, Xiaojing",0.0037,0.0,152460.0,0.1121,,,,,,,0,0,0,0,0,2
"Guo, Yanfei",0.0097,0.1927,3269.2407,0.0983,19,9,9,8,8,179,0,3,0,0,0,3
"Diestelhorst, Stephan",0.0031,0.0,364014.0,0.1202,44,11,10,12,10,483,0,0,0,0,0,2
"Zhang, Haoyu",0.0043,0.0,526504.9658,0.1417,4,2,2,1,1,20,0,0,0,0,0,1
"Vuduc, Richard W.",0.0017,0.0,0.0,0.0798,,,,,,,,,,,,
"Zhang, Xu",0.0017,0.0,0.0,0.1173,3,1,1,0,0,1,0,0,0,0,0,1
"Halderman, J. Alex",0.0043,0.0,60059.8563,0.0958,67,31,25,45,40,5154,0,2,0,0,1,2
"Sheng, Victor S.",0.0017,0.0,0.0,0.1075,109,20,16,32,30,3356,0,0,0,0,0,1
"Zhang, Xiang",0.0009,0.0,0.0,0.0801,41,17,14,30,24,870,0,1,0,0,0,1
"Mao, Zhuoqing Morley",0.0043,0.0,34958.0,0.1008,,,,,,,,,,,,
"Wang, Shiqi",0.0017,0.0,0.0,0.0916,,,,,,,0,0,0,0,0,1
"Goltzsche, David",0.0031,0.0,0.0,0.1131,6,2,2,2,2,66,0,0,0,0,0,1
"Friedman, Michal",0.0006,0.0,0.0,0.0771,,,,,,,0,0,0,0,0,1
"Li, Zhe",0.0048,0.0,272.2406,0.1194,14,3,3,0,0,31,0,0,0,0,0,2
"Hong, Ding-Yong",0.0011,0.0,0.0,0.0995,16,6,6,3,2,136,0,0,0,0,0,1
"Zwaenepoel, Willy",0.006,0.0,52466.0,0.1087,261,61,35,127,64,19771,0,0,0,0,0,5
"Raïs, Issam",0.002,0.0,12253.5,0.0875,,,,,,,,,,,,
"Sun, Leilei",0.0014,0.0,0.0,0.1051,20,4,4,2,2,80,0,0,0,0,0,1
"Xue, Wei",0.0043,0.0,99023.7028,0.1149,117,16,14,25,19,968,0,0,0,0,0,2
"Botelho, Fabiano C.",0.0014,0.0,0.0,0.0904,,,,,,,,,,,,
"Álvarez, Gonzalo Pedro Rodrigo",0.0009,0.0,0.0,0.0974,,,,,,,,,,,,
"Rybalchenko, Andrey",0.0023,0.0,0.0,0.116,116,32,31,59,47,4134,0,1,0,0,0,1
"Fontoura, Marcus",0.0014,0.0,0.0,0.101,124,25,16,52,25,2780,0,1,0,0,0,1
"Jiménez, Daniel A.",0.0014,0.0,0.0,0.1104,,,,,,,,,,,,
"Zhou, Anfu",0.0006,0.0,0.0,0.0753,,,,,,,0,0,0,0,0,1
"Shulman, Haya",0.0014,0.0,3508.0,0.1072,55,11,10,15,13,381,0,0,0,0,0,2
"Xiong, Hui",0.0046,0.0,214365.1022,0.1174,253,45,42,127,118,7826,0,2,0,0,0,3
"Ramezani, Morteza",0.0011,0.0,0.0,0.1149,,,,,,,0,0,0,0,0,1
"Kang, Juwon",0.0011,0.0,0.0,0.1061,,,,,,,0,0,0,0,0,1
"Oden, Lena",0.008,0.1876,377.6266,0.0982,17,6,6,4,4,95,0,2,0,0,0,2
"Wu, Benjamin",0.0006,0.0,0.0,0.0679,,,,,,,0,0,0,0,0,1
"Mohassel, Payman",0.0014,0.0,29821.669,0.0781,56,16,14,22,16,857,0,0,0,0,0,3
"Ross, Gordon J.",0.0014,0.0,0.0,0.0524,,,,,,,,,,,,
"Palix, Nicolas",0.002,0.0,0.0,0.0981,31,11,7,11,7,456,0,0,0,0,0,1
"Okhravi, Hamed",0.0031,0.0,0.0,0.0928,41,14,14,18,17,643,0,1,1,0,0,1
"Grubbs, Paul",0.0017,0.0,4083.3333,0.0841,12,4,4,2,2,77,0,0,0,0,0,3
"Anderson, Daniel",0.0014,0.0,0.0,0.0955,,,,,,,0,0,0,0,0,1
"Crooks, Natacha",0.0057,0.0,46757.9997,0.1006,8,3,3,2,2,45,0,0,0,0,0,4
"Lin, Qiongzheng",0.0017,0.0,14000.0,0.0902,,,,,,,0,0,0,0,0,2
"Sengupta, Sudipta",0.0026,0.0,117153.6975,0.1334,215,40,28,64,45,8100,0,0,0,0,0,2
"Sivasubramaniam, Anand",0.0046,0.0,304539.882,0.126,325,54,33,152,87,9917,0,0,0,0,0,5
"Thiagarajan, Jayaraman J.",0.0023,0.0,0.0,0.0948,,,,,,,,,,,,
"Perros, Ioakeim",0.0017,0.0,0.0,0.0798,6,3,3,1,1,28,0,0,0,0,0,2
"Carpen-Amarie, Alexandra",0.002,0.0,0.0,0.0897,,,,,,,0,1,0,0,0,1
"Kim, Namho",0.0023,0.0,0.0,0.1044,1,1,1,0,0,1,0,0,0,0,0,1
"Bastani, Osbert",0.002,0.0,41964.0,0.0765,14,5,5,3,2,71,0,0,0,0,0,2
"Rakamaric, Zvonimir",0.0014,0.0,0.0,0.1233,,,,,,,,,,,,
"Xia, Ning",0.0017,0.0,0.0,0.1051,6,2,2,2,2,113,0,0,0,0,0,1
"Wu, Kun-Lung",0.0017,0.0,3508.0,0.1057,293,48,32,119,75,8481,0,0,0,0,0,2
"Sabne, Amit",0.0026,0.0,14020.0,0.0933,20,5,5,2,2,181,0,0,0,0,0,2
"Laine, Kim",0.0006,0.0,0.0,0.0782,,,,,,,0,0,0,0,0,1
"Berger, Alon",0.0031,0.0,0.0,0.1106,1,0,0,0,0,0,0,0,0,0,0,1
"Schwan, Karsten",0.0009,0.0,0.0,0.096,,,,,,,0,0,0,0,0,1
"Aiken, Alexander",0.0051,0.0,107242.4,0.0828,,,,,,,,,,,,
"Milburn, Alyssa",0.0006,0.0,0.0,0.085,,,,,,,0,0,0,0,0,1
"Malavolta, Giulio",0.0011,0.0,0.0,0.0785,,,,,,,0,0,0,0,0,2
"Cheng, Peng",0.0017,0.0,0.0,0.1123,16,5,5,2,2,92,0,0,0,0,0,1
"Mathur, Abhishek",0.004,0.0,0.0,0.0941,,,,,,,0,0,0,0,0,1
"Maisuradze, Giorgi",0.0006,0.0,0.0,0.0552,,,,,,,0,0,0,0,0,1
"Wang, Zhaoguo",0.0014,0.0,0.0,0.1176,7,5,5,4,4,122,0,0,0,0,0,1
"Wilke, Jeremiah J.",0.0014,0.0,0.0,0.1053,31,9,8,9,7,700,0,1,0,0,0,1
"Zhang, Lunkai",0.002,0.0,6978.0,0.0824,10,3,3,1,1,31,0,0,0,0,0,2
"Fouladi, Sadjad",0.0023,0.0,0.0,0.1144,,,,,,,0,0,0,0,0,1
"Midkiff, Samuel P.",0.0014,0.0,0.0,0.0933,,,,,,,,,,,,
"Kaufmann, Antoine",0.0014,0.0,0.0,0.1199,14,4,4,1,1,45,0,0,0,0,0,1
"Sambasivam, Sakthikumaran",0.0009,0.0,0.0,0.0861,,,,,,,0,0,0,0,0,1
"Bacon, Jean",0.0017,0.0,0.0,0.1027,,,,,,,0,0,0,0,0,1
"Huck, Kevin A.",0.0031,0.0,0.0,0.105,,,,,,,,,,,,
"Pedrosa, Luis",0.0011,0.0,0.0,0.1075,20,8,6,5,4,514,0,0,0,0,0,1
"Stanchina, William",0.0017,0.0,0.0,0.062,136,22,6,55,5,1693,0,0,0,0,0,1
"Tverdokhlib, Iaroslav",0.004,0.0,0.0,0.0941,,,,,,,0,0,0,0,0,1
"Prakash, Aditya",0.0011,0.0,0.0,0.1131,,,,,,,0,0,0,0,0,1
"Rountree, Barry",0.0046,0.0,3000.8929,0.0951,81,20,19,28,28,1540,0,2,0,0,0,2
"Chen, Guoxing",0.002,0.0,0.0,0.0918,7,3,3,2,2,43,0,0,0,0,0,1
"Song, Fengguang",0.004,0.0,46333.8754,0.1005,37,11,8,11,8,541,0,0,0,0,0,2
"Frassetto, Tommaso",0.0009,0.0,0.0,0.0927,5,2,2,0,0,15,0,0,0,0,0,1
"Grot, Boris",0.0031,0.0,55903.0,0.1004,47,16,15,19,19,1330,0,1,0,0,0,3
"Guo, Minyi",0.004,0.0,83720.0,0.0761,390,31,23,88,55,3633,0,0,0,0,0,3
"Li, Zhipeng",0.0011,0.0,0.0,0.1072,,,,,,,0,0,0,0,0,1
"Wei, Ziyun",0.0014,0.0,0.0,0.1176,,,,,,,0,0,0,0,0,1
"Narayanan, Iyswarya",0.0014,0.0,0.0,0.118,17,6,6,3,3,78,0,0,0,0,0,1
"Wei, Xiaochi",0.0014,0.0,0.0,0.0807,18,2,2,0,0,19,0,0,0,0,0,1
"Shull, Thomas",0.0014,0.0,2.0,0.1119,,,,,,,0,0,0,0,0,2
"Engelmann, Christian",0.0017,0.0,1.0,0.0988,105,26,19,49,35,2375,0,1,1,0,0,2
"Gehrke, Johannes",0.0026,0.0,45448.0,0.1093,333,64,49,154,124,33175,0,1,0,0,0,2
"Zhang, Yizhou",0.0003,0.0,0.0,0.0728,5,2,2,1,1,15,0,0,0,0,0,1
"Song, Mingcong",0.0011,0.0,0.0,0.1005,,,,,,,0,0,0,0,0,2
"Sannikov, Alexander",0.0077,0.1871,0.0,0.0982,,,,,,,0,0,0,0,0,1
"Wang, Yida",0.0009,0.0,0.0,0.1077,13,6,6,3,3,281,0,0,0,0,0,1
"Kim, Juhyun",0.0011,0.0,0.0,0.1061,,,,,,,0,0,0,0,0,1
"Pedram, Massoud",0.0017,0.0,104074.667,0.1238,835,74,43,344,191,21250,0,0,0,0,0,2
"Go, Younghwan",0.0011,0.0,0.0,0.0615,15,6,6,5,5,88,0,0,0,0,0,1
"Andriesse, Dennis",0.0014,0.0,0.0,0.085,15,7,7,6,6,314,0,0,0,0,0,1
"Zou, Deqing",0.0014,0.0,0.0,0.0767,,,,,,,0,0,0,0,0,1
"Yun, Youngtae",0.0017,0.0,0.0,0.0701,,,,,,,0,0,0,0,0,1
"Kong, Jun",0.0014,0.0,0.0,0.0935,115,24,21,38,36,1642,0,0,0,0,0,1
"Jayasena, Nuwan",0.0011,0.0,0.0,0.0971,,,,,,,0,0,0,0,0,1
"Koziol, Quincey",0.0011,0.0,0.0,0.0934,,,,,,,0,1,0,0,0,1
"Machiry, Aravind",0.004,0.0,6.4,0.0553,4,2,2,2,2,219,0,0,0,0,0,3
"Micali, Silvio",0.0011,0.0,0.0,0.1133,,,,,,,0,0,0,0,0,1
"Karagiannis, Thomas",0.0026,0.0,66310.0,0.1008,54,30,26,43,40,8204,0,0,0,0,0,2
"Boneh, Dan",0.0017,0.0,17526.0,0.0999,358,96,72,204,183,54556,0,0,0,0,0,4
"Yalcin, Gulay",0.0011,0.0,0.0,0.0964,30,8,8,7,6,279,0,0,0,0,0,1
"Wang, Yuepeng",0.0009,0.0,0.0,0.0664,9,4,4,1,1,42,0,0,0,0,0,1
"Horn, Daniel Reiter",0.0009,0.0,0.0,0.1026,,,,,,,0,0,0,0,0,1
"Ramnarayan, Jags",0.0017,0.0,0.0,0.0887,,,,,,,0,0,0,0,0,1
"Pandey, Vineet",0.0017,0.0,0.0,0.0897,10,2,2,0,0,11,0,0,0,0,0,1
"Tian, Lei",0.0009,0.0,0.0,0.1034,62,21,21,31,30,1493,0,0,0,0,0,1
"Goiri, Iñigo",0.0009,0.0,0.0,0.1045,,,,,,,,,,,,
"Smejkal, Till",0.0014,0.0,0.0,0.0698,4,1,1,0,0,1,0,0,0,0,0,1
"Kim, Youngjae",0.0048,0.0,23358.8871,0.1134,50,18,18,25,25,1709,0,0,0,0,0,4
"Shu, Jiwu",0.0028,0.0,134433.9208,0.124,210,18,16,43,35,1543,0,0,0,0,0,3
"Keeton, Kimberly",0.0026,0.0,36853.5029,0.1143,,,,,,,0,2,1,0,1,2
"Yin, Heng",0.0014,0.0,3508.0,0.0917,68,24,22,30,29,3983,0,1,1,0,0,3
"Maglalang, Jordyn",0.0006,0.0,0.0,0.0948,4,2,2,0,0,7,0,0,0,0,0,1
"Cheah, Chern",0.0026,0.0,0.0,0.1197,,,,,,,0,0,0,0,0,1
"Watson, Robert N. M.",0.0074,0.0,260216.1947,0.11,70,20,17,28,23,2004,0,1,0,0,0,2
"Ye, Katherine Q.",0.0014,0.0,0.0,0.0743,5,1,1,1,1,33,0,0,0,0,0,1
"Alvaro, Peter",0.0034,0.0,8760.1667,0.0711,29,13,12,15,13,1626,0,2,1,0,0,3
"Hoppe, Hans-Christian",0.0014,0.0007,0.0,0.0986,,,,,,,0,0,0,0,0,1
"Abhashkumar, Anubhavnidhi",0.0014,0.0,0.0,0.1118,6,2,2,1,1,18,0,0,0,0,0,1
"Wang, Zhongjie",0.0014,0.0,1745.5,0.0799,,,,,,,0,0,0,0,0,2
"Zhao, Pengpeng",0.0017,0.0,0.0,0.1075,110,9,6,6,2,344,0,0,0,0,0,1
"Rai, Suresh",0.0011,0.0,0.0,0.0988,,,,,,,0,0,0,0,0,1
"Shokri, Reza",0.0009,0.0,0.0,0.072,33,19,17,23,22,1556,0,2,0,0,0,1
"Chidambaram, Vijay",0.0054,0.0,107339.9158,0.1267,17,8,8,7,7,258,0,3,1,0,0,6
"Afsahi, Ahmad",0.0009,0.008,0.0,0.0955,,,,,,,0,2,0,0,0,1
"Ye, Evan",0.0011,0.0,0.0,0.1277,31,6,6,6,6,150,0,0,0,0,0,1
"Zhao, Tian",0.0023,0.0,0.0,0.0878,,,,,,,0,0,0,0,0,1
"Wang, Luhao",0.0006,0.0,0.0,0.1103,14,4,4,2,2,227,0,0,0,0,0,1
"Tannu, Swamit S.",0.0011,0.0,0.0,0.1111,5,1,1,0,0,1,0,0,0,0,0,1
