author_id,author_name,author_email
1746034,"('Getoor, Lise', '@ucsc.edu')"
40371232,"('Li, Bo', '@vt.edu')"
1786348,"('Kim, Sang-Hoon', '@vt.edu')"
2338627,"('Fang, Jiarui', '@mails.tsinghua.edu.cn')"
2694567,"('Zhao, Wenlai', '')"
6464022,"('Chen, Bingwei', '')"
2793777,"('Zheng, Weijie', '')"
1689072,"('Yang, Guangwen', '')"
2416829,"('Chen, Yaohui', '')"
2581467,"('Zhang, Dongli', '')"
2770380,"('Wang, Ruowen', '@ncsu.edu')"
1750724,"('Qiao, Rui', '@stonybrook.edu')"
32115586,"('Azab, Ahmed M.', '@samsung.com')"
6952630,"('Lu, Long', '@cs.stonybrook.edu')"
2765428,"('Vijayakumar, Hayawardh', '@samsung.com')"
2464334,"('Shen, Wenbo', '@ncsu.edu')"
2056584,"('Mavlyutov, Ruslan', '@exascale.info')"
1692732,"('Curino, Carlo', '@microsoft.com')"
7821366,"('Asipov, Boris', '')"
2635891,"('Waye, Lucas', '@tivo.com')"
1985762,"('Buiras, Pablo', '@seas.harvard.edu')"
1761830,"('Russo, Alejandro', '@chalmers.se')"
34674218,"('Chong, Stephen', '@seas.harvard.edu')"
39341300,"('Wan, Lipeng', '@ornl.gov')"
40513398,"('Godoy, William', '@ornl.gov')"
38949055,"('Lohrmann, Erich', '')"
2315880,"('Eisenhauer, Greg', '@cc.gatech.edu')"
39117045,"('Wood, Chad', '')"
3151466,"('Derler, David', '@iaik.tugraz.at')"
34593606,"('Orlandi, Claudio', '@cs.au.dk')"
8206995,"('Ramacher, Sebastian', '@iaik.tugraz.at')"
2747546,"('Rechberger, Christian', '@groestl.info')"
2773945,"('Slamanig, Daniel', '@ait.ac.at')"
2535238,"('Bringmann, Karl', '@mpi-inf.mpg.de')"
2755722,"('Keusch, Ralph', '')"
2964328,"('Lengler, Johannes', '@inf.ethz.ch')"
2957419,"('Maus, Yannic', '')"
21145493,"('He, Zecheng', '@mail.ustc.edu.cn')"
1791359,"('Lee, Ruby B.', '@princeton.edu')"
1688105,"('Huang, Jie', '@cs.uni-saarland.de')"
1956037,"('Schranz, Oliver', '@cispa.saarland')"
1718428,"('Zhang, Jiawei', '@cs.fsu.edu')"
3343330,"('Xia, Congying', '')"
2418496,"('Zhang, Chenwei', '@uic.edu')"
3122003,"('Cui, Limeng', '')"
2274395,"('Fu, Yanjie', '@mst.edu')"
2768173,"('Xia, Yiting', '@rice.edu')"
1895237,"('Dzinamarira, Simbarashe', '@rice.edu')"
7463928,"('Wu, Dingming', '@rice.edu')"
40568048,"('Huang, Xin Sunny', '')"
8051543,"('Ng, T. S. Eugene', '@rice.edu')"
2990124,"('Döttling, Nico', '@cs.fau.de')"
2561310,"('Ghosh, Satrajit', '@cs.au.dk')"
1733482,"('Nielsen, Jesper Buus', '@cs.au.dk')"
3205358,"('Nilges, Tobias', '')"
28084654,"('Trifiletti, Roberto', '@cs.au.dk')"
8748529,"('Yang, Mingwei', '@email.arizona.edu')"
5962804,"('Djordjevic, Ivan B.', '@ece.arizona.edu')"
2940282,"('Tunc, Cihan', '@email.arizona.edu')"
1712474,"('Hariri, Salim', 'MISSING')"
1799510,"('Akoglu, Ali', 'MISSING')"
2942686,"('Awan, Ammar Ahmad', '@osu.edu')"
8798733,"('Hashmi, Jahanzeb Maqbool', '@osu.edu')"
2963343,"('Elton, Bracy', '')"
15669188,"('Miller, Ross', '')"
2689136,"('Zimmer, Christopher', '')"
1706743,"('Wang, Feiyi', '@ornl.gov')"
9441826,"('Gunasekaran, Raghul', '@ornl.gov')"
39774655,"('Steinert, Deryl', '')"
1691421,"('Nakib, Amir', '@u-pec.fr')"
1733230,"('Talbi, El-Ghazali', '@lifl.fr')"
1921279,"('Nafaa, Abdelhamid', '')"
2869954,"('Piskac, Ruzica', '@yale.edu')"
3409635,"('Gu, Ronghui', '@columbia.edu')"
6357485,"('Lao, Xun', '')"
32078908,"('Evrard, Hugues', '')"
3017460,"('Lascu, Andrei', '')"
3130099,"('Thomson, Paul', '')"
39517894,"('Iliopoulos, Anthony', '')"
1750962,"('Rauchfuss, Holm', '@huawei.com')"
2963523,"('Brasche, Goetz', '@microsoft.com')"
5758171,"('Wang, Zijun', '')"
1710634,"('Chuah, Edward', '@acm.org')"
1682292,"('Jhumka, Arshad', '@dcs.warwick.ac.uk')"
31693355,"('Alt, Samantha', '')"
7422827,"('Damoulas, Theo', '@warwick.ac.uk')"
2025208,"('Gurumdimma, Nentawe', '@warwick.ac.uk')"
1825061,"('Sawley, Marie-Christine', '')"
1830876,"('Minyard, Tommy', '')"
3111708,"('Barisic, Ankica', '@campus.fct.unl.pt')"
39118564,"('Blouin, Dominique', '@telecom-paristech.fr')"
1698810,"('Amaral, Vasco', '@fct.unl.pt')"
39348488,"('Smejkal, Till', '@tu-dresden.de')"
2889090,"('Ilsche, Thomas', '@tu-dresden.de')"
2615012,"('Roitzsch, Michael', '')"
1731688,"('Härtig, Hermann', '')"
2447516,"('Ravi, Vignesh T.', '')"
40303192,"('Erwin, James', '')"
31799139,"('Sivakumar, Pradeep', '')"
2819266,"('Xiong, Jianxin', '')"
3071651,"('Debbage, Mark', '')"
13413642,"('Iqbal, Umar', '@uiowa.edu')"
2869488,"('Teabe, Boris', '@enseeiht.fr')"
1796492,"('Phan, Dzung T.', '@us.ibm.com')"
1682581,"('Kalagnanam, Jayant', 'MISSING')"
2295608,"('Wang, Yang', '@cse.unsw.edu.au')"
2099857,"('He, Shuibing', '@whu.edu.cn')"
1800904,"('Fan, Xiaopeng', '')"
4437808,"('Culberson, Joseph', '')"
37401425,"('Horton, Joseph', '')"
17072147,"('Parry, Chad', '')"
2522299,"('Pomarole, Marjori', '')"
10680263,"('Tian, Yuan', '@virginia.edu')"
2331637,"('Tague, Patrick', '@cmu.edu')"
2763385,"('Papagiannis, Ioannis', '@fb.com')"
34836938,"('Heo, Taekyung', '@kaist.ac.kr')"
3207141,"('Jeong, Jungi', '@ascl.kaist.ac.kr')"
36595712,"('Huh, Jaehyuk', '@kaist.ac.kr')"
1784637,"('Lebeane, Michael', '@utexas.edu')"
40379015,"('Benton, Brad', '')"
1768054,"('Breternitz, Mauricio', '@iscte.pt')"
1783873,"('Reinhardt, Steven K.', '')"
3237687,"('Kathuria, Tarun', '')"
1743429,"('Sudarshan, S.', '@cse.iitb.ac.in')"
8081324,"('Birnbach, Simon', '@cs.ox.ac.uk')"
1692868,"('Baker, Richard', '')"
1697125,"('Martinovic, Ivan', '@cs.ox.ac.uk')"
35404220,"('Rico, Alejandro', '@arm.com')"
34775038,"('Böhme, Marcel', '@nus.edu.sg')"
2123149,"('Pham, Van-Thuan', '@comp.nus.edu.sg')"
26944338,"('Nguyen, Manh-Dung', '@cea.fr')"
1789700,"('Roychoudhury, Abhik', '@comp.nus.edu.sg')"
2445536,"('Gan, Junhao', '@uq.edu.au')"
9905902,"('Wijayasiri, Adeesha', '@cse.mrt.ac.lk')"
1726027,"('Ranka, Sanjay', '@cise.ufl.edu')"
1722128,"('Sahni, Sartaj', '@cise.ufl.edu')"
2274456,"('Mashayekhi, Omid', '@stanford.edu')"
35858504,"('Qu, Hang', '')"
23174062,"('Shah, Chinmayee', '@stanford.edu')"
1721681,"('Levis, Philip', '@cs.stanford.edu')"
1756372,"('Han, Yi', '@rutgers.edu')"
3375595,"('Etigowni, Sriharsha', '@rutgers.edu')"
1700415,"('Liu, Hua', '')"
1800447,"('Zonouz, Saman A.', '@rutgers.edu')"
1727038,"('Ji, Xu', '')"
40127965,"('El-Sayed, Nosayba', '@mit.edu')"
35790236,"('Ma, Xiaosong', 'MISSING')"
35815960,"('Smolka, Steffen', '@cs.cornell.edu')"
1735104,"('Diwan, Amer', '@google.com')"
2322230,"('Vollmer, Michael', '@indiana.edu')"
40429127,"('Huang, Jen-Cheng', 'MISSING')"
2144577,"('Nai, Lifeng', '@gatech.edu')"
39708396,"('Kumar, Pranith', '@gatech.edu')"
3194681,"('Kim, Hyojong', '@gatech.edu')"
8187053,"('Kim, Hyesoon', '@cc.gatech.edu')"
1708134,"('Wang, Ju', '@nwu.edu.cn')"
1792087,"('Jiang, Hongbo', '@hust.edu.cn')"
9140912,"('Balan, Rajesh Krishna', '@smu.edu.sg')"
19265505,"('Shoga, Kathleen', '')"
36210022,"('Marathe, Aniruddha', '@llnl.gov')"
1718183,"('Bremer, Peer-Timo', '@llnl.gov')"
1748473,"('Hamann, Bernd', '@cs.ucdavis.edu')"
2944920,"('Li, Shaomeng', '@ucar.edu')"
26783785,"('Sane, Sudhanshu', '@uoregon.edu')"
2160727,"('Orf, Leigh', '@wisc.edu')"
1773970,"('Clyne, John', '')"
2405249,"('Childs, Hank', '@uoregon.edu')"
2151313,"('Elafrou, Athena', 'MISSING')"
1774783,"('Koziris, Nectarios', '@cslab.ece.ntua.gr')"
10441993,"('Voron, Gauthier', '@lip6.fr')"
1798389,"('Sens, Pierre', '@lip6.fr')"
2644814,"('Arora, Akhil', '@xerox.com')"
2663974,"('Galhotra, Sainyam', '@cs.umass.edu')"
1699732,"('Ranu, Sayan', '@iitd.ac.in')"
2567514,"('Kim, Youngsok', '@snu.ac.kr')"
2865235,"('Jo, Jae-Eon', '')"
2885986,"('Jang, Hanhwi', '')"
2287483,"('Kim, Jangwoo', '@snu.ac.kr')"
18356904,"('Podstawski, Michal', '')"
10673368,"('Groner, Linus', '')"
1885300,"('Yang, Jingpei', '@soe.ucsc.edu')"
3464209,"('Pandurangan, Rajinikanth', '')"
36885897,"('Choi, Changho', '')"
2726254,"('Lee, Chunghan', '@jp.fujitsu.com')"
3099840,"('Kumano, Tatsuo', '')"
3167733,"('Matsuki, Tatsuma', '')"
2365691,"('Endo, Hiroshi', '')"
3358242,"('Fukumoto, Naoto', '@jp.fujitsu.com')"
2689677,"('Sugawara, Mariko', '')"
22172105,"('Edizel, Bora', '@upf.edu')"
3105979,"('Mantrach, Amin', '@criteo.com')"
3042223,"('Bai, Xiao', '')"
3129259,"('Pournaras, Evangelos', '@ethz.ch')"
2392298,"('Nikolic, Jovan', '')"
1778504,"('Balmau, Oana', '@epfl.ch')"
3186268,"('Yuan, Huapeng', '')"
2620857,"('Arora, Aashray', '@cs.stonybrook.edu')"
20911093,"('Konka, Pavan', '')"
11194779,"('Doran, James', '')"
39970946,"('Dogan, Halit', '@uconn.edu')"
3345702,"('Hijaz, Farrukh', '@uconn.edu')"
38337485,"('Ahmad, Masab', '@uconn.edu')"
3080282,"('Kahne, Brian', '')"
2013672,"('Wilson, Peter', '')"
1767824,"('Khan, Omer', '@uconn.edu')"
12343940,"('Dan, Asa', '')"
1688502,"('Moses, Yoram', '@ee.technion.ac.il')"
31519886,"('Goodman, Daniel', '@man.ac.uk')"
2979630,"('Varisteas, Georgios', '@uni.lu')"
1691730,"('Castelluccia, Claude', '@inria.fr')"
2432288,"('Dürmuth, Markus', '@rub.de')"
3367361,"('Golla, Maximilian', '@rub.de')"
9734274,"('Deniz, Fatma', '@berkeley.edu')"
3204841,"('Cecka, Cris', '@nvidia.com')"
2465596,"('Santolucito, Mark', '@yale.edu')"
38186814,"('Dhodapkar, Rahul', '')"
6437995,"('Shim, Aaron', '')"
34976581,"('París, Gerard', '')"
3118329,"('Ivanov, Anton', '')"
10414012,"('Volchkov, Yuri', '')"
1895414,"('Honda, Michio', '@sfc.wide.ad.jp')"
1743723,"('Vieira, Alex Borges', '@ufjf.edu.br')"
2553058,"('Drago, Idilio', '@polito.it')"
2357626,"('Silva, Ana Paula Couto Da', '@dcc.ufmg.br')"
1779294,"('Jacob, Riko', '@itu.dk')"
1731269,"('Sitchinava, Nodari', '@hawaii.edu')"
2459613,"('Eastep, Jonathan', '')"
29779938,"('Sylvester, Steve', '')"
1866337,"('Cantalupo, Christopher', '')"
16916763,"('Geltz, Brad', '')"
3042670,"('Ardanaz, Federico', '')"
40039182,"('Al-Rawi, Asma', '')"
2142084,"('Livingston, Kelly', '')"
1705061,"('Keceli, Fuat', '')"
2975537,"('Maiterth, Matthias', '')"
38308455,"('Jana, Siddhartha', '@intel.com')"
1716765,"('Choi, Young-Ri', '')"
2190980,"('Lee, Jaewon', '@postech.ac.kr')"
20862008,"('Lee, Gyu-Hyeon', '')"
1699666,"('Dobrev, Stefan', '')"
2652176,"('Lafond, Manuel', '@uottawa.ca')"
1704652,"('Narayanan, Lata', '@cs.concordia.ca')"
1759125,"('Opatrny, Jaroslav', '')"
1800925,"('Lian, Xiang', '@kent.edu')"
5570760,"('Kim, Dongchul', '@utrgv.edu')"
9511562,"('Rahman, Joy', '')"
40211216,"('Pattnaik, Ashutosh', '@cse.psu.edu')"
2127651,"('Jiang, Huaipan', '')"
2111543,"('Jog, Adwait', '@cs.wm.edu')"
1707927,"('Ibrahim, Mohamed', '')"
25462708,"('Zhou, Yuanyuan', '@eng.ucsd.edu')"
2049950,"('Iyer, Ravi', '@intel.com')"
1890969,"('Sun, Wen', '')"
2102057,"('Monnet, Sébastien', '@inria.fr')"
2282672,"('Robert, Philippe', 'MISSING')"
1741005,"('Xu, Rui', '')"
2968310,"('Zhang, Danfeng', '@cse.psu.edu')"
1711920,"('Zhu, Qi', '@ece.ucr.edu')"
40391089,"('Shen, Li', '')"
1690770,"('Wang, Zhiying', 'MISSING')"
2423655,"('Stefan, Petr', '')"
2605317,"('Bulej, Lubomír', '@d3s.mff.cuni.cz')"
1763212,"('Tuma, Petr', '@d3s.mff.cuni.cz')"
3299496,"('Rasley, Jeff', '@cs.brown.edu')"
38768999,"('Yan, Feng', 'MISSING')"
9430958,"('Fonseca, Rodrigo', '@cs.brown.edu')"
2052055,"('Sreepathi, Sarat', '@ornl.gov')"
1892474,"('Kumar, Jitendra', '@climatemodeling.org')"
33884461,"('Sripathi, Vamsi', '')"
2999829,"('Ghysels, Pieter', '@lbl.gov')"
40474825,"('Gorman, Christopher', '@cs.otago.ac.nz')"
2856285,"('Jian, Xun', '@vt.edu')"
1770635,"('Hanumolu, Pavan Kumar', '')"
2093805,"('Azarmi, Mehdi', '@purdue.edu')"
17799643,"('Zheng, Ruohuang', '@rochester.edu')"
14252027,"('Huang, Michael C.', '@ieee.org')"
1714005,"('Kuppusamy, Trishank Karthik', '@nyu.edu')"
38090423,"('Diaz, Vladimir', '')"
3103778,"('Bøgh, Kenneth S.', '@cs.au.dk')"
1738624,"('Chester, Sean', '@idi.ntnu.no')"
1713664,"('Assent, Ira', '@cs.au.dk')"
1715491,"('Gong, Long', '@gatech.edu')"
1790319,"('Tune, Paul', '@adelaide.edu.au')"
2374501,"('Liu, Liang', '')"
2812772,"('Yang, Sen', '')"
28686573,"('Xu, Jun', '@psu.edu')"
10515643,"('Upadhyay, Utkarsh', '@mpi-sws.org')"
3225184,"('Panyala, Ajay', '@pnnl.gov')"
2780481,"('Barak, Amnon', '')"
40399772,"('Shiloh, Amnon', '')"
1682521,"('Drezner, Zvi', '@fullerton.edu')"
2228713,"('Savvides, Savvas', '@purdue.edu')"
3086775,"('Ardekani, Masoud Saeida', '@masoud.io')"
1795767,"('Sundaram, Vinaitheerthan', '@purdue.edu')"
2547065,"('Maurice, Clémentine', '@iaik.tugraz.at')"
5743763,"('Weber, Manuel', '@tugraz.at')"
40413271,"('Schwarz, Michael', '@student.tugraz.at')"
32399671,"('Giner, Lukas', '')"
2015792,"('Gruss, Daniel', '@iaik.tugraz.at')"
2143859,"('Boano, Carlo Alberto', '@tugraz.at')"
1743786,"('Mangard, Stefan', '@tugraz.at')"
1790951,"('Römer, Kay', '@tugraz.at')"
1933019,"('Sun, Yuanyuan', '')"
3296960,"('Cao, Shunde', '')"
3020732,"('Zuo, Pengfei', '@hust.edu.cn')"
3333838,"('Yang, Guolei', '@iastate.edu')"
26382519,"('Cai, Ying', '@iastate.edu')"
40029726,"('Zhou, Jiang', '')"
1804361,"('Dai, Dong', '@ttu.edu')"
1727505,"('Gu, Bin', '@nuist.edu.cn')"
2617763,"('Liu, Guodong', '')"
1748032,"('Huang, Heng', '@uta.edu')"
31610797,"('Zhu, Timothy', '@cse.psu.edu')"
1738043,"('Harchol-Balter, Mor', '@cs.cmu.edu')"
2179606,"('Haine, Christopher', '')"
1729212,"('Aumage, Olivier', '')"
1718247,"('Barthou, Denis', '@labri.fr')"
2183875,"('He, Xiao', '@neclab.eu')"
32474239,"('Gumbsch, Thomas', '')"
2733826,"('Roqueiro, Damian', '@bsse.ethz.ch')"
39071799,"('Marks, Benjamin', '')"
2255031,"('Newhall, Tia', '')"
33960217,"('Pu, Youer', '')"
32961575,"('Clement, Allen', '@cs.utexas.edu')"
31804143,"('Yu, Chenhan D.', '@cs.utexas.edu')"
39902876,"('Levitt, James', '')"
4095509,"('Reiz, Severin', '')"
38590383,"('Yu, Lei', '')"
1685610,"('Liu, Ling', '@cc.gatech.edu')"
1720147,"('Brambilla, Marco', '@polimi.it')"
1705375,"('Cabot, Jordi', '@icrea.cat')"
34544046,"('Mauri, Andrea', '@tudelft.nl')"
2381030,"('Padon, Oded', '@mail.tau.ac.il')"
2738261,"('Losa, Giuliano', '@losa.fr')"
1746745,"('Shoham, Sharon', '@tauex.tau.ac.il')"
1838891,"('Wang, Chenglong', '')"
1731715,"('Beaumont, Olivier', '@labri.fr')"
2380259,"('Eyraud-Dubois, Lionel', '')"
39703729,"('Kumar, Suraj', '@inria.fr')"
1783874,"('Wang, Teng', '@lbl.gov')"
2216937,"('Moody, Adam', '')"
2606966,"('Zhu, Yue', '')"
3270933,"('Mohror, Kathryn', '@llnl.gov')"
3006292,"('Dashti, Mohammad', '@epfl.ch')"
32019086,"('Kiefer, Tim', '')"
1740962,"('Maier, David', '@cs.pdx.edu')"
40380763,"('Kurth, Thorsten', '@lbl.gov')"
1679327,"('Zhang, Jian', '@stanford.edu')"
3159503,"('Racah, Evan', '@umontreal.ca')"
3168518,"('Mitliagkas, Ioannis', '@iro.umontreal.ca')"
1789372,"('Sundaram, Narayanan', '@intel.com')"
2154054,"('Bhimji, Wahid', '')"
2846805,"('Deslippe, Jack', '@lbl.gov')"
24013958,"('Shiryaev, Mikhail', '')"
3433231,"('Sridharan, Srinivas', 'MISSING')"
1706874,"('Zheng, Chao', '@nd.edu')"
1686699,"('Thain, Douglas', '@nd.edu')"
1736596,"('Haeupler, Bernhard', '@cs.cmu.edu')"
1719383,"('Zuzic, Goran', '')"
1884304,"('Pan, Xiang', '@cse.ohio-state.edu')"
26831180,"('Bacha, Anys', '@umich.edu')"
3084320,"('Teodorescu, Radu', '@cse.ohio-state.edu')"
2681026,"('Omidvar, Hamed', '')"
8904504,"('Franceschetti, Massimo', '@ece.ucsd.edu')"
7820558,"('Hernandez, Grant', '@ufl.edu')"
3433592,"('Fowze, Farhaan', '@ufl.edu')"
27917663,"('Tian, Dave', '@ufl.edu')"
34885053,"('Yavuz, Tuba', '@ece.ufl.edu')"
3383674,"('Ambrona, Miguel', '')"
2906122,"('Gay, Romain', '@di.ens.fr')"
32122736,"('Wee, Hoeteck', '@di.ens.fr')"
10328573,"('Yap, Kok-Kiong', '@google.com')"
2788273,"('Motiwala, Murtaza', '@cc.gatech.edu')"
35109390,"('Rahe, Jeremy', '')"
34709352,"('Padgett, Steve', '')"
22651598,"('Baldus, Gary', '')"
40583445,"('Hines, Marcus', '')"
40375056,"('Kim, Taeeun', '')"
28182410,"('Narayanan, Ashok', '')"
1791577,"('Jain, Ankur', '')"
40691104,"('Lin, Victor', '')"
39996266,"('Rice, Colin', '')"
17092819,"('Rogan, Brian', '')"
37248999,"('Singh, Arjun', '')"
32594711,"('Tanaka, Bert', '')"
33790088,"('Verma, Manish', '')"
2814532,"('Sood, Puneet', '')"
3234564,"('Tierney, Matt', 'MISSING')"
22684603,"('Trumic, Dzevad', '')"
40199101,"('Ying, Calvin', '')"
1740988,"('Kallahalla, Mahesh', '')"
34915044,"('Koley, Bikash', '')"
2350676,"('Bigot, Julien', '@cea.fr')"
1802900,"('Coullon, Hélène', '@inria.fr')"
40536492,"('Richard, Jérôme', '')"
1914760,"('Cho, Kyong-Tak', '@umich.edu')"
40129231,"('Cheng, Peng', '@microsoft.com')"
1850222,"('Xin, Hao', '')"
2572064,"('Akbudak, Kadir', '@cs.bilkent.edu.tr')"
1754635,"('Ltaief, Hatem', '@kaust.edu.sa')"
39625255,"('Mikhalev, Aleksandr', '@kaust.edu.sa')"
1794014,"('Keyes, David E.', '@kaust.edu.sa')"
1998879,"('Berger, Daniel S.', '@cs.uni-kl.de')"
1963938,"('Chisnall, David', '@swan.ac.uk')"
2730702,"('Davis, Brooks', '@one-eyed-alien.net')"
3036326,"('Gudka, Khilan', '')"
9999566,"('Brazdil, David', '')"
5233254,"('Joannou, Alexandre', '')"
38444468,"('Woodruff, Jonathan', '@cam.ac.uk')"
1833858,"('Markettos, A. Theodore', '')"
9990026,"('Maste, J. Edward', '')"
2122139,"('Norton, Robert', '')"
1954071,"('Roe, Michael', '')"
1926335,"('Moore, Simon W.', '@cl.cam.ac.uk')"
34607009,"('Neumann, Peter G.', '')"
8656151,"('Laurie, Ben', '@google.com')"
2681426,"('Friesen, Brian', '')"
1913660,"('Austin, Brian', '')"
23873862,"('Slepian, Zachary', '')"
39875293,"('Bard, Deborah', '')"
2218907,"('Olson, Lena E.', '@cs.wisc.edu')"
36911504,"('Ghose, Manojit', '')"
35389416,"('Verma, Pratyush', '')"
1987809,"('Karmakar, Sushanta', '@iitg.ernet.in')"
2229502,"('Gao, Tao', '@nudt.edu.cn')"
1788289,"('Zhang, Boyu', '@udel.edu')"
1758014,"('Cicotti, Pietro', '@sdsc.edu')"
35150586,"('Lu, Yutong', '')"
1737658,"('Taufer, Michela', '@udel.edu')"
37176218,"('Mazurek, Michelle L.', '@umd.edu')"
3447368,"('Stransky, Christian', '')"
1715363,"('Lu, Wenyan', '')"
8598330,"('Yan, Guihai', '@ict.ac.cn')"
1772334,"('Li, Jiajun', 'MISSING')"
10745963,"('Gong, Shijun', '')"
2276854,"('Han, Yinhe', '')"
1793856,"('Li, Xiaowei', '@ict.ac.cn')"
39686402,"('Milburn, Alyssa', '')"
26434660,"('Taranov, Konstantin', '')"
3284845,"('Kim, Kyungjoo', '@sandia.gov')"
24372348,"('Costa, Timothy B.', '@intel.com')"
39632372,"('Deveci, Mehmet', '@sandia.gov')"
2984433,"('Bradley, Andrew M.', '')"
2234380,"('Knepper, Sarah', '')"
12909372,"('Story, Shane', '')"
13704144,"('Arora, Vaibhav', '@cs.ucsb.edu')"
39613914,"('Mittal, Tanuj', '@umail.ucsb.edu')"
1724045,"('Agrawal, Divyakant', '@cs.ucsb.edu')"
1709353,"('Abbadi, Amr El', '@cs.ucsb.edu')"
1983944,"('Xue, Xun', '')"
2340927,"('Maxwell, David', '@research.gla.ac.uk')"
1716332,"('Azzopardi, Leif', '@strath.ac.uk')"
2678472,"('Moshfeghi, Yashar', '@glasgow.ac.uk')"
1684635,"('Zhang, Lei', '')"
26647905,"('Budhiraja, Richa', '')"
2570113,"('Wu, Youfeng', '')"
1755091,"('Luo, Cheng', '@tsinghua.edu.cn')"
1725544,"('Sakai, Tetsuya', '@waseda.jp')"
8775916,"('Cao, Da', '')"
7621447,"('Wei, Xiaochi', '@bit.edu.cn')"
7472429,"('Zhu, Shunzhi', '')"
39722092,"('Delozier, Christian', '')"
2810634,"('Hu, Shiliang', '')"
10019813,"('Pokam, Gilles', '@intel.com')"
2112104,"('Bi, Keping', '')"
2389316,"('Zhou, Yanqi', '@princeton.edu')"
21287668,"('Wagh, Sameer', '')"
3099583,"('Yu, Xiaodong', '@cs.vt.edu')"
1775841,"('Benoit, Anne', '@ens-lyon.fr')"
3164170,"('Orgerie, Anne-Cécile', '@inria.fr')"
35214896,"('Parihar, Raj', '@cadence.com')"
1786206,"('Shah, Parikshit', '@discovery.wisc.edu')"
39016863,"('Soni, Akshay', '@yahoo-inc.com')"
36850916,"('Chevalier, Troy', '')"
3222192,"('Contag, Moritz', '@rub.de')"
1990374,"('Li, Guo', '')"
37758552,"('Pawlowski, Andre', '@rub.de')"
19218885,"('Domke, Felix', '')"
1713890,"('Holz, Thorsten', '@rub.de')"
3201819,"('Park, Daejun', '')"
39805430,"('Hill, Parker', '@umich.edu')"
2158304,"('Jain, Animesh', '@umich.edu')"
37784857,"('Hill, Mason', '')"
2004936,"('Zamirai, Babak', '@umich.edu')"
2496402,"('Hsu, Chang-Hong', '@umich.edu')"
2672197,"('Laurenzano, Michael', '@eecs.umich.edu')"
2133826,"('Yarom, Yuval', '@cs.adelaide.edu.au')"
1680147,"('Farach-Colton, Martin', '@cs.rutgers.edu')"
10673138,"('Mauras, Simon', '@ens-lyon.fr')"
40223468,"('Mayer, Tyler', '@stonybrook.edu')"
3245149,"('Xu, Helen', '')"
1778378,"('Shukla, Sudhanshu', '')"
10993830,"('Chen, Huan', '@uestc.edu.cn')"
2387791,"('Benson, Theophilus', '@cs.duke.edu')"
38797515,"('Steinbach, Peter', '')"
33656588,"('Werner, Matthias', '')"
2121860,"('Mamouras, Konstantinos', '@seas.upenn.edu')"
1710176,"('Alur, Rajeev', '@cis.upenn.edu')"
1804315,"('Ives, Zachary G.', '@cis.upenn.edu')"
11787967,"('Michael, Nicolas', '')"
10427140,"('Ramannavar, Nitin', '')"
3263774,"('Shen, Yixiao', '')"
34298418,"('Patil, Sheetal', '')"
2995591,"('Sung, Jan-Lung', '')"
1769928,"('Krim, Hamid', '@ncsu.edu')"
2501652,"('Cho, Junguk', '@utah.edu')"
1692142,"('Chang, Hyunseok', '@nokia.com')"
1706584,"('Mukherjee, Sarit', '')"
1707547,"('Lakshman, T. V.', '@research.bell-labs.com')"
2946535,"('Sung, Hyojin', '@illinois.edu')"
2043410,"('Bercea, Gheorghe-Teodor', '@ibm.com')"
3065632,"('Bertolli, Carlo', '@us.ibm.com')"
34071538,"('Bataev, Alexey', '')"
1734057,"('Jin, Tian', '')"
34520676,"('Chen, Tong', '')"
2937166,"('Sura, Zehra', '')"
3728768,"(""O'Brien, Kevin"", '')"
1698790,"('Totoni, Ehsan', '@intel.com')"
3410386,"('Dulloor, Subramanya R.', '@intel.com')"
14610544,"('Roy, Amitabha', '@intel.com')"
11189226,"('Joshi, Kanchan', '@samsung.com')"
35401583,"('Yadav, Kaushal', '')"
20418047,"('Choudhary, Praval', '')"
1718098,"('Hendler, Danny', '@cs.bgu.ac.il')"
3391899,"('Wang, Xiaoke', '')"
40466061,"('Liu, Xue', '@cs.mcgill.ca')"
7804757,"('Rong, Kexin', '@wpi.edu')"
2763552,"('Suri, Sahaana', '')"
1927364,"('Yang, Youngseok', '')"
6338202,"('Kim, Geon-Woo', '@snu.ac.kr')"
1783243,"('Lee, Yunseong', '')"
2003626,"('Qian, Zhengping', '')"
39839886,"('Cho, Brian', '@illinois.edu')"
1704157,"('Chun, Byung-Gon', '@snu.ac.kr')"
34827976,"('Alapati, Praveen', '@cse.iitm.ac.in')"
9342263,"('Tavva, Venkata Kalyan', '')"
1702478,"('Mutyam, Madhu', '@cse.iitm.ac.in')"
40205336,"('Li, Pengcheng', '@cs.rochester.edu')"
1804605,"('Chakrabarti, Dhruva R.', '')"
1716493,"('Ding, Chen', '@cs.rochester.edu')"
37319881,"('Friedrich, Jan', '')"
1792619,"('Lindemann, Christoph', '@rvs.informatik.uni-leipzig.de')"
2869919,"('Petrifke, Michael', '')"
1734275,"('Wang, Yi', '')"
35423240,"('Xia, Ye', '')"
2267110,"('Nilizadeh, Shirin', '@cs.ucsb.edu')"
2964163,"('Chapuis, Bertil', '@unil.ch')"
1722985,"('Garbinato, Benoît', '@unil.ch')"
1739619,"('Andritsos, Periklis', '@utoronto.ca')"
3192665,"('Öqvist, Jesper', '@llbit.se')"
1693048,"('Hedin, Görel', '@cs.lth.se')"
